"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
1.444913071E1,-1.752854919E-1,3.323089600E-2,7.197033691E0,7.199244631E0
1.464952000E1,-4.126918030E-1,2.691403198E0,6.348448334E0,6.907732041E0
1.484990900E1,-5.433700562E-2,2.596500549E0,1.233839218E1,1.260875447E1
1.505029800E1,-6.993457031E-1,1.623972931E0,7.790100403E0,7.988243660E0
1.525068700E1,2.981799316E-1,4.007017365E0,7.500452728E0,8.508930048E0
1.545107500E1,7.429051208E-1,2.570454712E0,1.328652054E1,1.355325693E1
1.565146396E1,5.358856201E-1,2.358645172E0,6.710395660E0,7.133007105E0
1.585185296E1,-2.740800476E-1,2.487676849E0,1.059631485E1,1.088786225E1
1.605224196E1,-2.586920471E0,-6.376739502E-1,1.532947220E1,1.555928994E1
1.625262996E1,-2.064207458E-1,1.889071655E0,4.634961548E0,5.009398147E0
1.645301896E1,-5.990542603E-1,3.072360992E0,1.438358917E1,1.472025494E1
1.665340783E1,-3.607498169E-2,1.345551910E0,6.668482819E0,6.802975412E0
1.685379683E1,-1.575773163E0,2.493514709E0,6.617738342E0,7.245352816E0
1.705418583E1,-7.789801025E-1,3.880680084E0,1.289179138E1,1.348572478E1
1.725457383E1,-1.999841309E-1,1.252744904E0,7.671996002E0,7.776174259E0
1.745496283E1,-3.544628906E-1,4.611310730E0,8.662486267E0,9.819801368E0
1.765535208E1,-4.969665527E-2,1.603166199E-1,1.676977707E1,1.677061699E1
1.785574108E1,-1.205293579E0,1.611548767E0,5.538332977E0,5.892618621E0
1.805613008E1,2.903961182E-2,3.622167664E0,1.318772598E1,1.367614926E1
1.825651808E1,-3.218307495E0,-1.452579346E0,1.033316208E1,1.091978610E1
1.845690708E1,-7.379653931E-1,2.287992096E0,5.146896973E0,5.680673305E0
1.865729621E1,-1.561253357E-1,2.936593323E0,1.441352692E1,1.471046273E1
1.885768421E1,-2.874023438E-1,2.218237152E0,6.315666504E0,6.700061161E0
1.905807321E1,-8.475375366E-1,2.831511841E0,7.068002014E0,7.661098593E0
1.925846221E1,-9.095086670E-1,3.946543121E0,1.185744232E1,1.253001784E1
1.945885121E1,-2.034269714E-1,1.523980865E0,6.695576477E0,6.869835847E0
1.965923871E1,-9.247769165E-1,4.303550720E0,1.185265228E1,1.264362002E1
1.985962771E1,3.147953796E-1,-5.522016907E-1,1.171718399E1,1.173441194E1
2.006001671E1,-1.384171600E0,1.857487335E0,5.948929138E0,6.384038542E0
2.026040471E1,-1.926493835E-1,2.854414215E0,1.480990265E1,1.508370017E1
2.046079371E1,-8.448431396E-1,7.361691284E-1,7.704628143E0,7.785691989E0
2.066118296E1,3.996688843E-2,3.684737549E0,5.868396606E0,6.929427602E0
2.086157096E1,1.676513672E-2,2.622845764E0,1.271081772E1,1.297861657E1
2.106195996E1,5.715115356E-1,1.866318970E0,6.635401611E0,6.916525607E0
2.126234896E1,-4.102967834E-1,3.113974457E0,1.025008484E1,1.072051396E1
2.146273696E1,-9.237290955E-1,6.367758179E-1,1.384456009E1,1.388994611E1
2.166312650E1,-5.908213806E-1,1.744622040E0,5.408552856E0,5.713599563E0
2.186351550E1,-4.614903259E-1,2.869233398E0,1.296379166E1,1.328553227E1
2.206390350E1,1.061293030E-1,-1.697470093E-1,7.654931488E0,7.657548796E0
2.226429250E1,-3.623963928E-1,2.336940308E0,6.635401611E0,7.044229957E0
2.246468150E1,-9.873468018E-1,3.257226562E0,1.247026794E1,1.292640558E1
2.266506913E1,-1.860630798E-1,1.650767212E0,7.827971649E0,8.002299169E0
2.286545813E1,2.279759216E-1,4.107608185E0,8.560548248E0,9.497757858E0
2.306584713E1,1.374741211E0,2.058968353E0,1.491363693E1,1.511773232E1
2.326623513E1,-5.081932068E-1,1.824406128E0,6.889273682E0,7.144844989E0
2.346662413E1,2.941383362E-1,2.783761139E0,1.130928223E1,1.165056685E1
2.366701258E1,-1.981429596E0,2.323168945E-1,8.928183746E0,9.148360476E0
2.386740058E1,-6.369255066E-1,2.137255554E0,6.558012543E0,6.926836501E0
2.406778958E1,-9.060658264E-1,2.318827972E0,1.312710205E1,1.336109003E1
2.426817758E1,2.528242493E-1,2.267784119E0,6.526877289E0,6.914252820E0
2.446856658E1,2.688409424E-1,3.233875122E0,8.142916718E0,8.765689729E0
2.466895588E1,-5.647755432E-1,2.509232025E0,1.413061523E1,1.436278189E1
2.486934387E1,-4.029620361E-1,1.620530090E0,6.945107574E0,7.143039647E0
2.506973288E1,-3.686833191E-1,2.567610626E0,9.262738037E0,9.619088713E0
2.527012087E1,-6.391708374E-2,-1.080153809E0,1.418944290E1,1.423063974E1
2.547050988E1,-1.224304047E0,2.306104431E0,6.199058990E0,6.726467900E0
2.567089938E1,5.074447632E-2,3.270848236E0,1.046922913E1,1.096839923E1
2.587128738E1,-1.232087860E0,1.836680603E-1,9.872719574E0,9.950998253E0
2.607167638E1,-4.827461243E-1,2.403252411E0,7.025490417E0,7.440845488E0
2.627206438E1,-2.128573608E-1,3.256478119E0,1.246068787E1,1.288094329E1
2.647245338E1,8.722361755E-1,1.989812164E0,6.982679443E0,7.312862682E0
