"time","Latitude","Longitude","Altitude","Direction","Speed"
3.666595387E1,5.359346146E1,9.944828940E0,1.667396326E1,8.807488732E1,1.268296628E0
3.766557693E1,5.359344679E1,9.944843393E0,1.693601710E1,9.291594026E1,1.458597832E0
3.866522312E1,5.359345169E1,9.944860889E0,1.719416597E1,9.094242724E1,1.271792504E0
3.966489244E1,5.359345798E1,9.944878288E0,1.713218199E1,8.740827154E1,1.152035231E0
4.066457915E1,5.359345689E1,9.944895234E0,1.706684760E1,1.003739097E2,1.066901069E0
4.166428721E1,5.359345992E1,9.944918985E0,1.695591800E1,9.695812786E1,1.216776767E0
4.266401291E1,5.359346469E1,9.944942526E0,1.719949286E1,9.130339598E1,1.392297873E0
4.366375613E1,5.359347267E1,9.944958922E0,1.742212098E1,8.812926084E1,1.206561465E0
4.466351521E1,5.359347298E1,9.944980657E0,1.758718405E1,9.122556775E1,1.313488435E0
4.566328895E1,5.359347889E1,9.944993504E0,1.773475555E1,9.341217734E1,1.028108072E0
4.666307724E1,5.359348173E1,9.945014448E0,1.760056806E1,8.987430798E1,1.191340641E0
4.766287804E1,5.359348273E1,9.945034928E0,1.782237214E1,9.343986057E1,1.251019711E0
4.866269112E1,5.359348833E1,9.945049364E0,1.799864537E1,8.561499614E1,1.015285026E0
4.966251647E1,5.359348422E1,9.945064938E0,1.737308275E1,9.853667383E1,9.371559809E-1
5.066235065E1,5.359349147E1,9.945081316E0,1.729641181E1,8.302512804E1,9.114060209E-1
5.166219735E1,5.359349617E1,9.945102928E0,1.748268310E1,8.667767531E1,1.039843489E0
5.266205168E1,5.359349820E1,9.945122081E0,1.774795045E1,8.358413354E1,1.159719803E0
5.366191554E1,5.359350345E1,9.945141034E0,1.760686397E1,8.475745927E1,1.157333112E0
5.466178763E1,5.359350674E1,9.945161914E0,1.785901131E1,9.189729777E1,1.188485770E0
5.566166902E1,5.359350504E1,9.945182635E0,1.772902963E1,9.909611861E1,1.215585486E0
5.666155601E1,5.359350961E1,9.945204742E0,1.799762857E1,9.069615094E1,1.224106392E0
5.766145027E1,5.359350952E1,9.945221870E0,1.728055368E1,9.077670109E1,1.119525619E0
5.866135049E1,5.359351254E1,9.945242588E0,1.777165743E1,9.346494453E1,1.199657224E0
5.966125810E1,5.359351423E1,9.945260961E0,1.771764219E1,9.738168548E1,1.147378345E0
6.066117060E1,5.359351936E1,9.945280025E0,1.768926734E1,8.827180168E1,1.111942847E0
6.166108871E1,5.359352338E1,9.945298647E0,1.762320320E1,8.503552258E1,1.156524299E0
6.266101158E1,5.359352672E1,9.945318453E0,1.737197842E1,8.755249371E1,1.226168934E0
6.366093981E1,5.359352829E1,9.945339554E0,1.772837829E1,9.296910655E1,1.211217646E0
6.466087151E1,5.359352734E1,9.945356535E0,1.737142638E1,9.678337557E1,1.117956791E0
6.566080701E1,5.359352771E1,9.945377684E0,1.710995147E1,9.681389686E1,1.197759061E0
6.666074717E1,5.359353020E1,9.945401670E0,1.714445825E1,9.360241583E1,1.361000975E0
6.766068995E1,5.359352889E1,9.945423110E0,1.741246520E1,9.102510508E1,1.342916336E0
6.866063738E1,5.359353138E1,9.945443549E0,1.743808956E1,8.658199630E1,1.304980078E0
6.966058731E1,5.359352439E1,9.945462255E0,1.679344509E1,9.153333457E1,1.245796022E0
7.066054070E1,5.359352497E1,9.945482665E0,1.679066391E1,9.493544105E1,1.249545296E0
7.166049647E1,5.359352252E1,9.945504336E0,1.662699453E1,9.645727626E1,1.281265348E0
7.266045511E1,5.359352576E1,9.945525521E0,1.654560629E1,8.708507817E1,1.254409181E0
7.366041613E1,5.359352500E1,9.945545714E0,1.625244166E1,9.799977233E1,1.191429268E0
7.466037858E1,5.359352597E1,9.945563487E0,1.613016551E1,9.535356491E1,1.108854769E0
7.566034400E1,5.359352626E1,9.945582622E0,1.585388710E1,9.507765975E1,1.127823041E0
7.666031194E1,5.359353136E1,9.945607860E0,1.634829720E1,9.070752066E1,1.317969196E0
7.766028011E1,5.359353410E1,9.945628925E0,1.665337058E1,9.060362901E1,1.271582014E0
7.866025174E1,5.359353692E1,9.945653030E0,1.665328398E1,8.186358814E1,1.395699699E0
7.966022432E1,5.359353722E1,9.945670936E0,1.679946372E1,8.429151436E1,1.250347351E0
8.066019797E1,5.359353929E1,9.945693607E0,1.668628566E1,8.248711360E1,1.344069373E0
8.166017365E1,5.359353989E1,9.945716115E0,1.652779079E1,8.494755931E1,1.400626101E0
8.266015112E1,5.359353926E1,9.945736671E0,1.643240613E1,8.938403138E1,1.349651939E0
8.366012931E1,5.359354261E1,9.945757287E0,1.640468650E1,8.890637615E1,1.288482376E0
8.466010892E1,5.359354272E1,9.945776708E0,1.642488938E1,8.820026751E1,1.218462217E0
8.566008961E1,5.359354334E1,9.945794949E0,1.620126167E1,8.576754511E1,1.170667939E0
8.666007137E1,5.359354692E1,9.945822781E0,1.635418202E1,8.564614230E1,1.433775903E0
8.766005385E1,5.359354553E1,9.945847046E0,1.612267766E1,8.798281498E1,1.487031750E0
8.866003728E1,5.359354371E1,9.945868914E0,1.584982535E1,8.842900046E1,1.481880396E0
8.966002202E1,5.359354773E1,9.945889404E0,1.592763067E1,8.763383890E1,1.438800182E0
9.066000772E1,5.359355135E1,9.945913258E0,1.612554520E1,8.834618815E1,1.385071572E0
9.165999365E1,5.359355001E1,9.945935622E0,1.607795744E1,8.991088570E1,1.388159796E0
9.265998065E1,5.359355285E1,9.945953486E0,1.603523462E1,8.707233670E1,1.204883345E0
9.365996754E1,5.359355348E1,9.945978490E0,1.591685440E1,8.699653455E1,1.330151108E0
9.465995646E1,5.359355489E1,9.945998040E0,1.608685482E1,8.443865221E1,1.256613070E0
9.565994418E1,5.359355424E1,9.946018365E0,1.597653371E1,9.020049953E1,1.218258500E0
9.665993404E1,5.359355733E1,9.946044577E0,1.613425399E1,8.616838860E1,1.343748875E0
9.765992391E1,5.359355902E1,9.946065997E0,1.612114912E1,8.868266342E1,1.322717661E0
9.865991402E1,5.359356428E1,9.946086899E0,1.612490118E1,8.145144709E1,1.300100665E0
9.965990448E1,5.359356478E1,9.946112100E0,1.606557881E1,8.515671932E1,1.288477929E0
1.006598960E2,5.359356472E1,9.946134980E0,1.600353908E1,8.899144287E1,1.263774026E0
1.016598876E2,5.359356365E1,9.946160794E0,1.614802915E1,8.987791471E1,1.292867108E0
1.026598792E2,5.359356077E1,9.946182952E0,1.592772714E1,9.481715023E1,1.270415915E0
1.036598713E2,5.359355762E1,9.946202641E0,1.579410562E1,9.902873795E1,1.200552388E0
1.046598645E2,5.359355445E1,9.946228532E0,1.590199181E1,9.834727240E1,1.311706464E0
1.056598568E2,5.359355384E1,9.946246443E0,1.564257200E1,9.622108248E1,1.060321811E0
1.066598502E2,5.359355488E1,9.946272239E0,1.566570510E1,9.028058602E1,1.188842991E0
1.076598437E2,5.359355672E1,9.946301507E0,1.570034999E1,8.738115617E1,1.459121765E0
1.086598378E2,5.359356102E1,9.946324995E0,1.562148746E1,8.250047585E1,1.538575851E0
1.096598321E2,5.359356961E1,9.946344741E0,1.641379816E1,7.248497208E1,1.540126785E0
1.106598258E2,5.359357932E1,9.946359191E0,1.629298979E1,6.098068756E1,1.547481542E0
1.116598204E2,5.359359283E1,9.946370493E0,1.609514158E1,5.050397638E1,1.575039989E0
1.126598150E2,5.359360657E1,9.946380498E0,1.627599159E1,4.106317402E1,1.580242465E0
1.136598101E2,5.359361394E1,9.946398721E0,1.619327749E1,4.967189046E1,1.531280561E0
1.146598049E2,5.359362189E1,9.946413784E0,1.606865638E1,5.603220461E1,1.523661106E0
1.156598003E2,5.359362975E1,9.946433127E0,1.607228856E1,5.935198733E1,1.559746133E0
1.166597953E2,5.359363866E1,9.946450520E0,1.590045563E1,6.251249563E1,1.543929614E0
1.176597904E2,5.359364455E1,9.946470681E0,1.593340437E1,6.282991947E1,1.551575247E0
1.186597854E2,5.359364986E1,9.946489401E0,1.582043312E1,6.624867979E1,1.549942752E0
1.196597828E2,5.359365488E1,9.946508786E0,1.545147271E1,6.672774656E1,1.545041401E0
1.206597774E2,5.359366045E1,9.946528329E0,1.542983705E1,6.437163684E1,1.555543984E0
1.216597732E2,5.359365912E1,9.946549573E0,1.480372616E1,7.244937989E1,1.528925655E0
1.226597694E2,5.359366315E1,9.946569472E0,1.473485891E1,7.450862537E1,1.524831934E0
1.236597650E2,5.359367206E1,9.946588339E0,1.503501233E1,6.596487671E1,1.548647777E0
1.246597618E2,5.359367753E1,9.946606988E0,1.485527809E1,6.652305904E1,1.521170850E0
1.256597581E2,5.359368210E1,9.946626410E0,1.493981210E1,6.933062405E1,1.526351281E0
1.266597543E2,5.359368571E1,9.946648258E0,1.488005058E1,7.399493673E1,1.548544783E0
1.276597505E2,5.359368248E1,9.946673244E0,1.518017372E1,8.696675132E1,1.564164662E0
1.286597478E2,5.359367907E1,9.946696230E0,1.519614652E1,9.380828864E1,1.473422951E0
1.296597445E2,5.359367179E1,9.946713887E0,1.514447354E1,1.094981579E2,1.333113468E0
1.306597408E2,5.359365540E1,9.946725985E0,1.493119268E1,1.356236056E2,1.318152069E0
1.316597373E2,5.359364967E1,9.946738849E0,1.502488946E1,1.367300845E2,8.210112160E-1
1.326597335E2,5.359364056E1,9.946746467E0,1.519416155E1,1.480066825E2,7.390446003E-1
1.336596588E2,5.359362747E1,9.946764274E0,1.526684004E1,1.472433918E2,1.017267417E0
1.346597375E2,5.359361563E1,9.946779320E0,1.529763838E1,1.466184981E2,1.131635167E0
1.356598176E2,5.359360896E1,9.946787888E0,1.533570522E1,1.481075981E2,8.567755538E-1
1.366598988E2,5.359360078E1,9.946806974E0,1.560055048E1,1.374666080E2,8.306872521E-1
1.376599783E2,5.359359509E1,9.946818480E0,1.518984468E1,1.382819221E2,5.832793595E-1
1.386600491E2,5.359359149E1,9.946841273E0,1.515076450E1,1.231714232E2,8.002531741E-1
1.396601180E2,5.359358803E1,9.946866784E0,1.536615822E1,1.104218580E2,1.034534759E0
1.406601834E2,5.359358873E1,9.946886205E0,1.507596851E1,1.009420210E2,1.070965937E0
1.416602454E2,5.359358829E1,9.946901885E0,1.490496239E1,1.008935291E2,8.266375303E-1
1.426603059E2,5.359358761E1,9.946926039E0,1.511758321E1,1.012657120E2,1.045970534E0
1.436603633E2,5.359358845E1,9.946947782E0,1.512790861E1,1.018630895E2,1.098601106E0
1.446604127E2,5.359358959E1,9.946968297E0,1.555153037E1,1.016713251E2,1.137412301E0
1.456604594E2,5.359359160E1,9.946983643E0,1.585380245E1,9.527497450E1,9.437957513E-1
1.466605062E2,5.359359257E1,9.947005976E0,1.566051023E1,9.499129546E1,1.108638653E0
1.476605479E2,5.359359523E1,9.947032136E0,1.590086058E1,9.212847271E1,1.286794677E0
