time,Pressure
0.417818333,1024.50943
1.418390333,1024.511185
2.418968333,1024.522552
3.419537333,1024.534302
4.420116333,1024.546967
4.971071333,1024.561768
5.971652333,1024.570999
6.972223333,1024.586334
7.972798333,1024.603577
8.973374333,1024.620972
9.973951333,1024.636688
