time,Acceleration x,Acceleration y,Acceleration z,abs Acceleration
0.204038292,-1.200952606,2.922971649,9.205407257,9.732706365
0.404760625,-0.319286041,0.456251221,10.28331573,10.29838294
0.605481625,-1.46141098,1.253343658,9.016949158,9.2201933
0.806202625,-0.814306641,1.91077652,9.015302582,9.251477874
1.006923625,-0.578097839,2.065854034,8.036038971,8.317443859
1.207644625,-0.015417938,1.999990997,11.62961609,11.80034627
1.408368917,0.378562775,1.757644958,11.03999222,11.18543936
1.609089917,-0.203876038,2.103126526,7.545059967,7.835345336
1.809809917,-0.304766235,2.749482422,8.942254486,9.360365983
2.010529917,0.153430939,2.385738831,11.99156342,12.22754611
2.211249917,1.065035248,2.214494934,6.33946701,6.799053601
2.411965125,0.522563324,2.409389648,8.050409088,8.419460635
2.612685125,0.476608887,2.671494598,13.08788361,13.36625365
2.813404125,-0.366138611,1.28477829,8.402926025,8.508459233
3.014123125,-0.20821701,2.498454437,7.265591125,7.685990066
3.214842125,0.02335144,3.230282593,13.24236237,13.6306798
3.41555925,0.583336945,1.952389984,6.782545624,7.082021871
3.61627825,0.049397278,2.601290588,9.916278992,10.25191406
3.81699625,0.795146484,4.065695343,10.80063995,11.56788485
4.01771425,-0.313897247,1.547332306,7.281158752,7.450371905
4.21843225,0.265547791,2.661764832,8.094417572,8.524969412
4.419150625,-0.166304169,2.717149658,14.29108154,14.54804355
4.619867625,0.671353912,1.479074249,6.275400238,6.482208332
4.820585625,0.335302734,2.213896179,10.40606049,10.64424065
5.021302625,0.0199086,2.617756348,11.66359543,11.95376522
5.222019625,0.304017792,1.55736145,7.025041351,7.202014127
5.422736625,-1.006057892,2.479294281,11.36945709,11.68005168
5.623453625,1.904040527,3.529360657,10.16476227,10.92722055
5.824169625,0.56746994,2.191143494,5.492827606,5.940899516
6.024886625,0.586779785,3.665427704,12.76395721,13.29279032
6.225602625,-0.267793121,2.408491516,7.663014679,8.037060315
6.42631925,0.371228027,2.048340454,6.794071655,7.105836933
6.62703525,0.632285156,3.388802948,13.05884399,13.5061903
6.82775125,1.024170227,1.816772003,7.353009338,7.643057732
7.02846725,0.203127594,2.387086029,10.80962128,11.0719173
7.22918325,0.011226654,2.950514374,10.82024918,11.21532226
7.429901917,0.290545807,1.501527557,6.911427612,7.078618051
7.630617917,-1.161734161,2.256407776,13.46390167,13.70100911
7.831332917,1.146615601,2.028731232,7.936495972,8.271544357
8.032047917,0.318537598,2.253114624,6.364764404,6.759306002
8.232762917,-0.166453857,1.416055298,14.99536697,15.06299938
8.433473917,-0.36149826,1.441053314,7.081174622,7.235354149
8.634188917,-0.148341522,1.731000366,7.168443146,7.375970757
8.834902917,-0.645158386,1.402433624,14.81768646,14.89788178
9.035617917,1.038240967,1.714384918,5.776487732,6.114316844
9.236331917,-0.651145935,2.297871552,13.33531906,13.54750675
9.437049375,0.252225494,2.486629028,8.613238678,8.968546267
9.637764375,-0.564176788,1.510957947,6.602320404,6.796464087
9.838478375,0.746198273,3.082689514,14.04110138,14.39487112
10.03919138,1.413809967,2.349813538,6.140830078,6.725345815
10.23990538,-0.063018951,2.720742188,10.98924774,11.32121793
10.44061612,-0.29249176,3.137325897,10.28122009,10.75322518
10.64132912,0.195792847,1.44269989,5.704936523,5.887785539
10.84204312,1.176852722,3.613036652,12.90256897,13.45047591
11.04275612,1.172661438,2.396516418,7.295079803,7.767664715
11.24346913,0.707129517,2.535427551,8.240513763,8.650693158
11.44418229,0.654439087,2.870281219,12.54765701,12.8883863
11.64489529,-0.070653076,1.587897949,7.517966309,7.684154421
11.84560829,0.487386475,1.911824341,8.087082825,8.324273332
12.04632029,-0.367934875,2.592159576,13.7819902,14.02846825
12.24703329,0.784518585,2.098336487,6.189927979,6.582833266
12.44775017,0.378413086,3.481160889,11.6321608,12.14779167
12.64846217,0.968635712,2.824476471,9.83454895,10.27785364
12.84917517,0.514629822,2.20207077,6.755601654,7.124051743
13.04988717,2.241289215,3.172502747,14.9844397,15.47971524
13.25059725,2.112107849,1.862127686,9.583970032,9.989044031
13.45130925,0.803678741,2.259551239,8.855584717,9.174576393
13.65202125,1.558259583,2.444865875,9.455387421,9.88988844
