time,Pressure
0.429296542,1024.642334
1.429874542,1024.639282
2.430445542,1024.630203
3.431023542,1024.618988
4.431601542,1024.610825
4.982552542,1024.594421
5.983128542,1024.583511
6.983706542,1024.564438
7.984279542,1024.538651
8.984863542,1024.511566
9.985430542,1024.483337
10.98601354,1024.455566
