time,Acceleration x,Acceleration y,Acceleration z,abs Acceleration
682.9189229,-3.015030212,-2.454595642,7.271728363,8.245815929
683.1195859,-4.119583282,-0.538879395,15.18966293,15.7476099
683.3202489,-3.159629517,-1.350192261,5.264552307,6.286635731
683.5209129,-1.739532623,-2.627635803,10.32208511,10.7923994
683.7215793,-1.001866608,0.990190887,9.545350342,9.648726747
683.9222423,-4.654421082,-2.68646347,6.81697403,8.680544712
684.1229063,-5.782175903,0.176333313,12.15696945,13.46315557
684.3235693,0.5533992,-2.035167847,6.628366241,6.955817556
684.5242323,-4.900659027,-2.3237677,12.14469498,13.30075078
684.724893,1.221010895,-1.189276886,7.115752716,7.317047481
684.925556,-3.973786469,-1.795366516,8.832832031,9.85054524
685.126219,-3.168012085,-1.557511139,10.71861053,11.2849791
685.326883,-3.466341705,-1.522633667,9.610464935,10.32932594
685.527546,-3.550766144,-0.839604034,9.950857086,10.59869954
685.728209,-0.439336395,-1.29645401,6.41670639,6.561092163
685.928873,-4.563410339,-0.441881104,12.63103363,13.43737264
686.129536,-1.332079926,-0.27617569,6.243366852,6.389862251
686.3302,-4.752167816,-0.628692627,13.25718155,14.09720596
686.530863,-2.399659882,-0.777034149,10.22493713,10.53145237
686.731526,-3.342249756,-1.024918671,7.196135559,8.000341161
686.93219,-4.173920288,-0.271834717,13.94066025,14.55463888
687.132853,-1.72591095,-0.49846344,5.102439423,5.40944752
687.333516,-5.031786346,-2.445614319,11.88333847,13.13444466
687.53418,-2.21374649,-0.840202789,7.904462585,8.251493381
687.7348427,-4.282893677,-2.130968628,8.015232239,9.334246267
687.9355057,-3.487447815,2.261497192,12.66037262,13.32522783
688.1361697,-2.917133789,-0.671952667,5.101990356,5.91536098
688.3368327,-3.039130096,-6.290818176,13.70295456,15.38121155
688.5374967,-0.091908875,-1.057850189,6.087391205,6.179306267
688.738159,-4.48138092,-0.268242188,8.757987671,9.841599304
688.938822,-4.903353424,-0.830922089,11.98213303,12.97323468
689.139486,-1.939516754,-1.731599121,6.921756134,7.393975165
689.340149,-5.465135193,-2.322121124,8.456065521,10.33271471
689.540812,1.26951004,0.018411713,6.850204926,6.96687177
689.7414797,-4.857848053,-0.082927551,10.03393433,11.14833632
689.9421427,-3.969445496,-1.321452026,8.869954834,9.807080695
690.1428067,-3.85897522,-1.892664185,9.820927277,10.72028358
690.3434697,-5.56961792,-2.062411194,10.22388931,11.82379365
690.5441327,-1.283131714,-0.213755493,6.704857178,6.829877611
690.7447935,-4.28019928,0.594264221,14.64913696,15.27319448
690.9454565,-2.328408051,-0.320034485,4.625680847,5.188528637
691.1461205,-3.3124617,-1.591490479,10.33465897,10.96861069
691.3467835,-3.355572052,0.46807663,11.53486313,12.02214735
691.5474465,-2.581831055,-1.910177765,7.004533997,7.70572042
691.7481102,-5.601052551,0.681832123,12.26609253,13.50161882
691.9487732,-1.472188568,-0.463735657,5.290897522,5.51144142
692.1494372,-5.564229126,-3.32892746,13.59083771,15.05832904
692.3501002,0.447868652,-0.673898621,7.296277313,7.341007309
692.5507632,-5.24434433,-1.529369659,8.797655182,10.35571609
692.7514276,-3.614832916,-1.192869415,10.77654007,11.42907565
692.9520906,-2.800376587,-1.797013092,7.356601868,8.074091659
693.1527546,-4.654421082,-4.994214478,8.591683502,10.97373406
693.3534176,-0.317938843,0.445174255,6.258036346,6.281901316
693.5540806,-3.293301544,-2.939437408,10.65858536,11.53653194
693.754745,-4.260739746,-2.854863281,10.77339661,11.93189934
693.955408,-2.655777283,-2.977158966,7.61720993,8.598750817
694.156072,-3.496279449,-1.925446014,8.732989655,9.601896721
694.356735,-0.703986053,-0.245938568,5.674400024,5.723189476
694.557399,-4.37959259,-2.140548706,12.05742645,13.0055493
694.7580615,-2.85501297,-2.642904053,7.672445068,8.602467914
694.9587255,-3.284320221,-2.833457794,8.72999588,9.748234222
695.1593885,-3.528612213,-2.170935516,9.526339874,10.3882249
695.3600525,0.628842316,-1.125210114,6.693630524,6.816614266
695.5607155,-4.890180817,-1.661395111,13.58155701,14.53040925
695.7613794,-2.298919373,-1.579365692,5.399421844,6.077267686
695.9620424,-4.218677216,-1.048120422,12.05398361,12.81383295
696.1627064,-3.975283356,-1.61005188,11.29955246,12.08615036
696.3633694,-2.142494659,-1.939816132,6.078858948,6.730950609
696.5640334,-6.240223389,0.334703979,14.31592987,15.62044374
696.7646965,-1.500479736,-0.341140594,5.320835266,5.538872112
696.9653605,-5.53339325,-4.136498108,13.50132385,15.16623893
697.1660235,-0.733325043,-1.674717407,6.850204926,7.089975426
697.3666875,-3.808380432,-1.830543365,8.294252014,9.308558804
697.5673515,-5.399571533,1.066382446,11.63994461,12.87559144
697.7680181,-1.699116669,-0.902772675,5.929319916,6.233685156
697.9686821,-5.248236237,-3.813769226,9.555229797,11.54951236
698.1693451,1.291963348,-0.911005554,7.224576416,7.395512477
698.3700091,-4.725672913,-2.352208557,9.577234039,10.93564271
698.5706721,-2.819536743,-1.774110718,11.52618118,11.99792103
698.7713328,-1.839824066,-1.552870789,6.616540833,7.040949714
698.9719968,-5.032983856,-4.108356628,9.717642059,11.68940066
699.1726598,0.928818512,-0.537831573,6.444099426,6.532869511
699.3733238,-5.550607452,-0.944386139,11.55013138,12.84938299
699.5739868,-4.462071075,-1.491797791,8.425978088,9.650525668
699.7746537,-4.314927063,-2.158960419,8.551716614,9.81893898
699.9753167,-3.608096924,-2.360142059,10.11611343,10.99656242
700.1759807,-1.696272583,-0.552800446,6.137536926,6.391579502
700.3766447,-4.794380035,-0.653391266,13.25403809,14.10966072
700.5773077,-2.932102661,0.220940552,5.519771576,6.254112167
