time,Acceleration x,Acceleration y,Acceleration z,abs Acceleration
0.202328792,2.501448212,5.622158661,11.05900269,12.65572801
0.403030792,2.207459564,3.756887512,7.417375488,8.602589182
0.603733792,1.536554718,5.206772461,7.610623627,9.34842617
0.804436,0.100890198,3.038082275,10.90916428,11.32475112
1.005138,0.960253143,3.16397049,7.295229492,8.009567323
1.20584,0.393232269,3.2341745,10.51697983,11.01005817
1.406542,2.82687149,1.673370209,13.08967987,13.49559518
1.607244,1.199006653,3.275488586,7.55643631,8.322630121
1.807946625,0.826880493,4.014501801,9.290729828,10.15468448
2.008647625,0.871787109,1.981878662,10.25936554,10.48534392
2.209349625,0.189655609,3.113974457,8.768316193,9.306781131
2.410051625,0.35925293,3.228785706,10.2903511,10.7909891
2.610753625,0.166902924,2.411934357,7.745493164,8.114058681
2.811453875,-0.269589386,3.623664551,8.424181824,9.174446175
3.012155875,-0.351319427,2.450853424,12.28615082,12.53314046
3.212856875,-0.7020401,2.575544128,6.605763245,7.124773393
3.413558875,1.299597473,2.212998047,11.02592148,11.32065627
3.614259875,2.853665771,2.208956451,10.05878265,10.68653384
3.8149615,0.6728508,2.646646271,8.086933136,8.535569824
4.0156625,-0.52765274,4.388573914,9.446555786,10.42954527
4.2163645,0.295485535,1.806293793,10.89733887,11.04997753
4.4170655,-0.704584808,2.808459778,7.223827972,7.782517372
4.6177665,-0.357157288,4.042343903,12.50424728,13.14626585
4.818472,0.782422943,1.601220245,8.158933411,8.351304469
5.019173,-0.907562714,2.57180191,7.416327667,7.901882764
5.219875,-1.819167023,3.73024292,10.94449081,11.70495451
5.420575,0.787961426,2.654430084,9.754465485,10.13984611
5.621276,0.112565918,3.329825592,8.736582184,9.350308969
5.821972917,1.219514008,2.201022949,10.89374634,11.18058253
6.022673917,0.663719788,2.940335541,8.366551666,8.892990714
6.223374917,-0.464334412,3.033292236,8.85633316,9.372892045
6.424075917,0.137863312,1.625619507,8.789571991,8.939699148
6.624776917,0.484542389,2.038161621,9.373058624,9.604327779
6.825476875,0.101638641,2.408192139,11.47917892,11.72950419
7.026177875,0.15911911,2.193089447,8.048762512,8.343712495
7.226877875,0.489631805,4.223317566,9.43562851,10.34926258
7.427578875,-0.269290009,2.531385956,9.094637604,9.444197431
7.628278875,0.211659851,3.072510681,7.769593048,8.357732821
7.828979625,1.379231873,2.302960968,11.80490158,12.1062633
8.029679625,2.639161835,2.046095123,8.858279114,9.466825725
8.230379625,0.68796936,2.797532501,6.884333954,7.462810725
8.431080625,-0.418529663,4.311334534,12.31414261,13.05376883
8.631780625,0.434396667,0.812210999,8.129145355,8.18116076
8.832480875,0.234861603,2.40100708,7.4663237,7.846399465
9.033180875,1.949246521,2.317630463,11.052117,11.45950537
9.233880875,1.61469223,2.936443634,8.744665375,9.364780015
9.434580875,-0.513881378,3.552861786,8.523126068,9.248274375
9.635280875,0.95246933,2.367626495,11.40583145,11.68785028
9.835984292,1.335373077,2.293530579,8.149802399,8.57104328
10.03668429,1.808838501,1.768123169,12.32671646,12.58356448
10.23738429,0.280965729,2.112407227,7.341034241,7.644082009
10.43808329,-0.047900391,2.798580322,10.85422852,11.20930965
10.63878329,0.512833557,2.04295166,8.930728455,9.175759395
10.83948037,0.649798737,2.138303375,7.65702713,7.976505763
11.04017937,2.167342987,2.963986359,10.19919067,10.84002219
11.24087938,1.717827759,1.844913483,9.371112671,9.704246012
11.44157838,0.872685242,2.869233398,8.002808075,8.546286732
11.64227837,-1.181493073,4.292473755,10.55200699,11.45277732
11.8429765,1.926793213,1.049018555,8.891809387,9.158452172
12.0436755,-0.611029358,1.888173523,7.58098526,7.836446493
12.2443755,2.121987305,0.6330336,14.98204468,15.1448085
12.4450745,1.659898224,-0.305963745,8.117020569,8.290651292
12.6457735,-0.02574646,2.632425842,7.215295715,7.68054822
12.846473,-0.956211548,3.373834076,7.574698334,8.347044492
13.047172,-1.490450592,-0.184715881,12.49526596,12.58519902
13.247872,-1.833986206,0.453107758,7.768545227,7.994942588
13.448571,-0.292940826,1.708397369,10.41579025,10.55903038
13.649269,1.159488831,-1.340163116,15.02261032,15.12677336
13.84996837,-1.149759064,1.409319305,6.674919434,6.918285644
14.05066737,-1.579216003,2.384541321,9.548643494,9.967775733
14.25136638,-1.611997833,1.019230499,9.809550934,9.993230576
14.45206537,-1.437311096,2.000739441,6.216422882,6.686758179
14.65276438,-2.313888245,1.644330597,13.31795517,13.6171154
14.85346175,0.422720947,1.919009399,7.475005646,7.728971437
15.05416075,-1.222807159,3.851341095,8.663085022,9.559138438
15.25485975,-1.314566345,2.761756897,9.28818512,9.77884291
15.45555775,-0.935853882,-0.154179382,10.13153137,10.17583027
15.65625675,-0.944835205,1.935475159,8.810079346,9.069524559
15.8569545,0.180823975,0.623752899,10.73178314,10.75141546
16.0576535,1.221160583,0.303568726,9.455686798,9.539046072
16.2583515,-0.063468018,1.259929962,9.203311615,9.289370075
16.4590505,-0.38140686,2.810405731,9.073681183,9.506605166
16.6597485,-1.125210114,1.211281128,10.32148636,10.45305603
16.86044729,-1.547032928,-0.433797913,10.28181885,10.4065984
17.06114629,-1.047072601,0.248932343,9.461225281,9.522243021
17.26184429,-0.606239319,0.307011566,10.29394363,10.31634905
17.46254229,-0.93256073,1.094972992,8.821455688,8.937936889
17.66324029,-1.561403046,1.034049683,10.10653336,10.27858233
17.86393804,-0.175135803,-0.141156464,8.345744934,8.348775731
18.06463604,-0.882415009,0.006436615,9.698481903,9.738544496
18.26533404,-1.132395172,0.96414505,9.602381744,9.716873451
18.46603204,-0.020058289,0.975222015,8.679999847,8.73463552
18.66673004,-0.492924957,1.517244873,8.6925737,8.837751102
18.86742879,-0.608933716,2.439028015,7.514972534,7.924296191
19.06812679,0.050744476,3.547922058,9.322014771,9.974481707
19.26882479,0.422571259,1.29645401,12.16340607,12.23959994
19.46952279,-0.53708313,0.568368073,8.6434758,8.678777244
19.67022079,-0.104333038,1.724264374,8.211923218,8.391642029
19.87091688,-0.207917633,1.492546234,13.69277573,13.7754503
20.07161487,-1.12565918,1.3350737,5.596112823,5.862252904
20.27231288,0.123493195,3.074306946,11.89471481,12.28620585
20.47301087,-0.613723755,1.448837128,8.07705368,8.228887047
20.67370788,-0.571511536,1.580862579,8.378377075,8.545346941
20.87440625,-0.057480469,3.200344849,13.67331619,14.04297286
21.07510325,-0.664318542,3.424279175,6.67881134,7.534821027
21.27580125,-1.132245483,2.898422699,11.48097519,11.89519337
21.47649925,0.132923584,2.150278473,10.09336075,10.32072175
21.67719625,1.581611023,1.457219696,8.243657227,8.519557919
21.87789467,-2.743943939,1.760788422,11.21378082,11.67811991
22.07859167,-0.965641937,2.001038818,7.071893921,7.412712347
22.27928967,-0.63767395,3.125051422,10.48823959,10.96246981
22.47998667,1.124910736,-0.094154205,10.03019211,10.09351489
22.68068367,0.01167572,1.037791901,7.512128448,7.583483512
22.88138129,-3.184028778,3.168311462,11.14477432,12.01591576
23.08207829,0.7816745,2.254312134,7.786657562,8.144014625
23.28277529,-0.189056854,2.634970551,7.807015228,8.241862597
23.48347329,-0.912502441,3.042423248,9.934840393,10.43024705
23.68417029,1.798509979,2.794987793,7.761659546,8.443337836
23.88486638,0.701291656,1.362167358,10.22388931,10.33804733
24.08556337,1.588646393,0.33230896,9.93753479,10.06920177
24.28626037,2.448009338,1.358275452,11.14043335,11.48681493
24.48695738,-2.144290924,3.036435699,10.84973785,11.46885944
24.68765437,1.667232971,1.144519958,9.794582062,10.00117141
24.88835163,-0.295784912,1.525328064,7.743547211,7.897888187
25.08904863,-0.550704803,3.037034454,10.64167053,11.08025297
25.28974562,1.474882965,1.569785614,8.594976654,8.860763529
25.49044263,-2.521057434,2.470312958,5.844147034,6.827315083
25.69113962,1.33043335,-1.398691406,16.69687866,16.80809768
25.89183688,0.307161255,1.516197052,6.843019867,7.015705413
26.09253388,-2.400857391,2.693049774,10.147099,10.76941277
26.29322987,1.465153198,1.638193359,10.64017365,10.8647893
26.49392688,0.026195526,1.813029785,7.294481049,7.516463063
26.69462388,-1.229393463,1.666484528,13.08144699,13.24435104
26.89531942,-1.031804352,1.4239888,7.435487823,7.640604917
27.09601642,0.309855652,2.037413177,9.237440643,9.464532351
27.29671342,1.366957397,0.497565308,13.54922424,13.62709145
27.49740942,-0.05733078,2.649490356,7.582931213,8.03267899
27.69810642,-1.529669037,1.069675598,12.51083359,12.64931027
27.89880263,-1.306034088,1.691183167,8.011639709,8.291694421
28.09949962,0.103135529,2.122885437,8.06777298,8.343035441
28.30019562,-0.84708847,3.376528473,12.72713379,13.19463671
28.50089163,0.492475891,2.078727264,7.871082001,8.155830516
28.70158863,0.410147095,3.804039459,7.934100952,8.808455867
28.90228875,1.788480835,2.169438629,11.92061096,12.24769747
29.10298475,0.101039886,2.641556854,6.990912323,7.474014101
29.30368175,-0.205073547,3.895948334,8.209528198,9.089379617
29.50437775,1.195264435,2.487377472,9.601633301,9.990348633
29.70507375,1.612446899,1.507814484,8.995992737,9.262903154
29.9057655,-0.461789703,2.363734589,9.017098846,9.333196802
30.1064615,0.641865234,3.269950104,8.52641922,9.154473736
30.3071575,-0.540376282,0.597407684,11.06259521,11.09188511
30.5078535,-1.02387085,2.276466064,7.681426392,8.07681377
30.7085495,-3.136727142,2.945275269,12.29752716,13.02854089
30.90924604,-0.948727112,2.592159576,5.467230835,6.124539771
31.10994204,-0.469124451,3.67635498,11.91043213,12.47373469
31.31063804,-0.621806946,2.118843842,8.753347321,9.027581759
31.51133404,-0.595910797,2.349813538,8.89495285,9.219377395
31.71203004,0.061072998,4.438420258,11.37783966,12.21304793
31.91272537,-0.474812622,2.872676239,7.098239136,7.672204027
32.11342137,-0.703387299,4.012406158,10.04860382,10.84290531
32.31411637,0.100291443,3.823498993,12.20666611,12.79186853
32.51481238,-0.49726593,2.988984375,6.096372528,6.807867434
32.71550838,-0.893791351,5.009482727,10.27373566,11.46487787
32.91620342,-0.127085724,3.168012085,8.840166779,9.391538746
33.11689942,0.793948975,3.607498169,9.604926453,10.29072447
33.31759542,0.820144501,3.624263306,10.27972321,10.93071959
33.51829042,-0.346080322,2.601589966,7.958649902,8.380223756
33.71898642,1.206640778,3.964954834,9.512269135,10.37593913
33.919682,2.26643692,2.953957214,9.600435791,10.29713392
34.120378,0.151484985,3.076701965,7.242988129,7.87082713
