time,Latitude,Longitude,Altitude,Direction,Speed
0.046718001,53.54550145,9.930176892,25.30624008,-1,-1
0.095872998,53.54549727,9.930171531,25.30624008,-1,-1
0.485334992,53.54562869,9.929613056,25.30624008,-1,-1
3.182819486,53.54563259,9.929500374,17.36652678,260.2963141,1.011169791
4.182814956,53.54563259,9.929500374,17.36652685,-1,1.011169791
5.132810235,53.54560532,9.929515731,16.98338723,236.2497921,0.936462998
6.082805634,53.54557196,9.929549132,28.6353455,275.2627364,0.788712084
7.032800674,53.54557113,9.92956511,28.30617855,224.2440823,0.689834177
7.982285619,53.54557015,9.929543713,28.21132786,253.3006382,0.509709537
8.933580041,53.5455584,9.929533127,28.15785332,246.6763609,0.554823875
9.885330796,53.54555451,9.929519072,28.06800843,257.7557425,0.554823875
10.8370707,53.54555583,9.929506442,27.98476805,287.7413455,0.56115675
11.7890029,53.54556358,9.929493395,27.90361596,293.3222774,0.56115675
12.74053252,53.54555864,9.929484071,27.87955649,225.4298949,0.359806955
13.69163585,53.54555226,9.929461757,27.85642733,235.1198212,0.456019163
14.64295876,53.54555212,9.929437232,27.82904447,268.9640762,0.456019163
15.63226187,53.5455522,9.92942269,27.80168946,268.2254581,0.655979514
16.6337955,53.54555196,9.929421284,27.76512588,256.5277579,0.687090278
17.63460851,53.54554023,9.929408546,27.7297748,226.8936557,0.883594513
18.63568246,53.54554911,9.929392945,27.71277316,266.9335668,0.883594513
19.63665414,53.54555091,9.929389741,27.69697173,274.510468,0.59123528
20.63758051,53.54554994,9.929386878,27.68687766,260.8597475,0.59123528
21.63845348,53.54555015,9.929366847,27.68461389,261.3915387,0.93675822
22.63923967,53.54555331,9.929342509,27.68655823,267.7672574,1.142392993
23.63997054,53.54556033,9.929314217,27.68491216,274.9002912,1.142392993
24.64065957,53.54556669,9.929308007,27.68690947,291.6309252,1.083785339
25.64130425,53.54556804,9.929283668,27.8382411,275.9917278,1.106580219
26.64191008,53.54556729,9.929259667,27.88827062,268.7666291,1.255301962
27.64247453,53.54556873,9.929231823,28.06207879,270.9146639,1.33481
28.64300656,53.54556739,9.929215336,28.17350888,275.4126464,1.058839753
29.64350498,53.54556038,9.929198359,28.22654223,254.0538392,1.080191598
30.64397275,53.54555664,9.929179041,28.2439581,260.405303,1.241986368
31.64441502,53.5455476,9.929165406,28.15139252,242.4977777,1.227455539
32.64482665,53.54553917,9.92914616,28.09392926,253.0511442,1.238080535
33.64521337,53.54553324,9.929134008,27.89072552,247.7883805,1.09306157
34.64557683,53.5455318,9.929114838,27.73367305,257.0559065,1.125123168
35.64591527,53.54552551,9.929092842,27.69024902,261.0714958,1.318422439
36.64623594,53.54551662,9.929072079,27.82451179,250.8718183,1.375026902
37.64653385,53.54551003,9.929048764,27.66303819,252.6951014,1.517833976
38.64681447,53.54549562,9.92903287,27.45025012,238.1601322,1.360167972
39.64707971,53.54549162,9.929011251,27.24833515,246.283583,1.166311368
40.64732635,53.54548936,9.92898924,27.04489653,256.8862963,1.125658181
41.64755857,53.54548974,9.928965822,26.93286963,265.3013498,1.474705876
42.64777637,53.5454954,9.928935755,26.8631005,273.9093417,1.401464706
43.64798069,53.5454967,9.928908786,26.92343737,269.4397388,1.317284504
44.6481719,53.54549835,9.928888121,26.82557293,266.1947392,1.103434286
45.64835227,53.54550285,9.928865775,26.56718232,280.5036541,1.272954007
46.64852154,53.54550608,9.928847015,26.78712172,287.2530304,1.158558749
47.64868045,53.54550678,9.92882146,26.81187523,271.3946536,1.488861725
48.64882886,53.54551412,9.928802573,26.88642378,285.7225573,1.506682158
49.64896846,53.54551788,9.928785987,27.07116866,287.2021092,1.231022155
50.64910078,53.54551688,9.928762279,26.96884544,271.2480476,1.329436529
51.64922345,53.5455267,9.928741156,26.94936666,286.327012,1.503501145
52.64933991,53.54552667,9.928724864,27.12619471,276.384227,1.173014303
53.64944816,53.54552444,9.928704646,27.46173242,265.1019573,1.246882119
54.64955044,53.54552159,9.928688401,27.92865027,263.395855,1.163087652
55.64964628,53.54551295,9.928672748,27.61223412,249.458515,1.249577611
56.6497376,53.54550148,9.928663491,27.5072807,236.531701,1.235372481
57.64982212,53.54549142,9.92865181,26.80615941,227.9532894,1.33934291
58.64990282,53.54547733,9.928641501,27.23840547,219.6216701,1.414588304
