time,Latitude,Longitude,Altitude,Direction,Speed
0.020859003,53.54518317,9.925272729,19.75713921,-1,-1
0.428215981,53.54495926,9.925732018,19.75733376,-1,-1
3.600505233,53.54484649,9.925947187,8.648655615,154.3732726,1.579637289
4.550500154,53.54489278,9.925838716,8.607767241,125.1644698,0.799616396
5.500496149,53.54491217,9.925804276,9.004469602,87.21263489,0.930914879
6.450492024,53.54501046,9.925578734,9.404312724,57.44103413,0.930914879
7.400487423,53.5450426,9.925489939,10.19352883,58.24607019,0.939263403
8.350683808,53.54506187,9.925462408,10.99560092,71.95037919,0.939263403
9.300578237,53.54509349,9.92544227,11.75432391,78.40568924,0.939263403
10.25058341,53.54510488,9.925437813,12.52378912,82.59007227,0.944960117
11.20059919,53.5451263,9.925437447,13.22962202,80.57425214,0.957263589
12.15109885,53.54514038,9.925437882,13.87618962,70.66725964,0.902615726
13.10111153,53.54515732,9.925436985,14.42426715,60.17316078,1.023091674
14.05126083,53.54517393,9.925440136,14.73175502,48.73919913,1.023091674
