time,Pressure
428.273702,991.7900085
429.274275,991.8083191
430.274851,991.8318176
431.275426,991.8647766
432.276,991.9049072
433.276578,991.9517517
434.277156,991.9968414
435.277732,992.0391846
436.278312,992.0735931
437.278881,992.1063995
438.279459,992.1338654
439.280036,992.162323
440.280612,992.1943665
441.281187,992.2270966
442.281762,992.2557068
443.282339,992.2824097
444.282919,992.3105621
445.283489,992.3420715
446.284071,992.3825836
447.284649,992.4336243
448.285222,992.4867249
449.285798,992.5392914
450.286374,992.5812531
451.28695,992.6165771
452.287528,992.6470947
453.288103,992.6816559
454.288679,992.714386
455.289257,992.7555847
456.289834,992.7957153
457.290407,992.830658
458.290984,992.8570557
459.291562,992.8827667
460.292137,992.9096985
461.292711,992.9364014
462.293286,992.9689789
463.293864,993.0058289
464.294441,993.046875
465.295018,993.0822754
466.295596,993.122406
467.296171,993.1633759
468.296749,993.2032776
469.297322,993.2398987
470.297902,993.2622528
471.298475,993.2733917
472.299051,993.2823181
473.29963,993.285675
474.300205,993.2868958
475.300781,993.2896423
476.301356,993.2942963
477.301934,993.2942963
478.302507,993.2929993
479.303086,993.2929993
480.303668,993.3037567
481.304234,993.3305359
482.304811,993.365097
483.305389,993.4043884
484.305966,993.4458923
485.306543,993.4817505
486.307118,993.5169983
487.307698,993.551712
488.308274,993.582077
489.308849,993.6200714
490.309425,993.6517334
491.309998,993.6773682
492.310572,993.6956024
493.311151,993.712616
494.311728,993.7218475
495.312306,993.7245941
496.312883,993.7245941
497.313456,993.7210083
498.314031,993.7176514
499.314612,993.7110901
500.315185,993.7055206
501.315761,993.7026978
502.316337,993.6988831
503.316913,993.6965179
504.317487,993.6952972
505.318066,993.6917114
506.318644,993.682785
507.319218,993.6766815
508.319794,993.6748505
509.320372,993.6746979
510.320946,993.6746979
511.321521,993.6795044
512.322102,993.6811066
513.322676,993.6811066
514.32325,993.6784363
515.323828,993.6784363
516.324409,993.6798096
517.324983,993.6833191
518.32556,993.6885071
519.326134,993.6930847
520.326713,993.695755
521.327289,993.7014771
522.327865,993.7064362
523.328438,993.7111664
524.329017,993.7137604
525.329594,993.7149048
526.330164,993.7149811
527.330752,993.7162018
528.331323,993.7165833
529.331898,993.719635
530.332473,993.7245178
531.333049,993.7298584
532.333627,993.7322235
533.334201,993.7371826
534.334778,993.7424469
535.335354,993.7472534
536.335927,993.7524414
537.336503,993.7575531
538.337086,993.7610626
539.33766,993.7625122
540.338235,993.7659454
541.338813,993.7665558
542.339385,993.7670898
543.339962,993.7677765
544.340538,993.7696838
545.341118,993.7705994
546.341692,993.7715149
547.34227,993.7731171
548.342841,993.7744904
549.343421,993.7754059
550.343997,993.7780762
551.344573,993.7791443
552.34515,993.7793732
553.345723,993.7799072
554.346307,993.7793732
555.34688,993.7773132
556.347456,993.7763214
557.34803,993.7754822
558.34861,993.7754822
559.349188,993.7763214
560.349756,993.7782288
561.350336,993.780365
562.35091,993.7827301
563.35149,993.7834167
564.352063,993.7836456
565.352638,993.7841034
566.35322,993.7859344
567.353794,993.7879181
568.354369,993.7940979
569.354947,993.7991333
570.355521,993.8045502
571.356099,993.8066864
572.356675,993.8088226
573.357255,993.8088226
574.357827,993.8085175
575.358402,993.8070679
576.358982,993.8025665
577.359556,993.7995911
578.360132,993.7995911
579.360707,993.7995148
580.361287,993.7996674
581.36186,993.8005066
582.362435,993.8005066
583.363013,993.7974548
584.363591,993.7969971
585.364171,993.7969971
586.364741,993.7969971
587.365321,993.7973785
588.365896,993.7971497
589.366471,993.7971497
590.367048,993.7934875
591.367624,993.7934875
592.368202,993.795929
593.368773,993.7962341
594.369353,993.7962341
595.369928,993.7943268
596.370506,993.7913513
597.37108,993.787384
598.371658,993.78479
599.372237,993.7811279
600.372816,993.7785339
601.373385,993.772583
602.373963,993.7687683
603.374539,993.7653351
604.375116,993.76297
605.375696,993.760376
606.376272,993.7588501
607.376847,993.755188
608.377418,993.7517548
609.377999,993.7495422
610.378573,993.7436676
611.37915,993.7376404
612.379724,993.7321472
613.380298,993.7276459
614.380876,993.7220764
615.381454,993.7150574
616.38203,993.7085724
617.382604,993.7059784
618.383182,993.7023163
619.383757,993.6992645
620.384338,993.6976624
621.384913,993.6956024
622.38549,993.6921692
623.386069,993.6898804
624.386649,993.6888885
625.387218,993.6888885
626.387795,993.6896515
627.388373,993.6896515
628.388948,993.6885834
629.389527,993.6820984
630.390101,993.6765289
631.390675,993.6697388
632.391252,993.66539
633.391834,993.6608887
634.392409,993.6608124
635.392984,993.6597443
636.393558,993.659668
637.394139,993.6592102
638.394709,993.6592102
639.395285,993.6592102
640.395865,993.6586761
641.39644,993.6585236
642.397019,993.6586761
643.397593,993.6602783
644.398174,993.6604309
645.398748,993.6602783
646.399318,993.6599731
647.399903,993.6598206
648.400477,993.6586761
649.401048,993.6558533
650.401627,993.6548615
651.402203,993.6548615
652.402781,993.6568451
653.403358,993.6587524
654.403931,993.660965
655.404509,993.6634827
656.405084,993.6647797
657.40566,993.6659241
658.406242,993.6699677
659.406816,993.6743927
660.40739,993.6820221
661.407969,993.686676
662.408545,993.693161
663.409122,993.6960602
664.409698,993.7005615
665.410272,993.7006378
666.410849,993.7033081
667.411426,993.7068939
668.412001,993.7117004
669.412578,993.7190247
670.413153,993.7263489
671.413728,993.7360382
672.414305,993.7458038
673.414882,993.7523651
674.415458,993.7585449
675.416034,993.7631226
676.416614,993.765564
677.417188,993.7706757
678.417763,993.7762451
679.418343,993.7802887
680.418915,993.7892151
681.419495,993.7985992
682.420072,993.806839
683.420648,993.8179779
684.421221,993.8304901
685.421796,993.8391113
686.422375,993.8468933
687.422953,993.8521576
688.423526,993.8534546
689.424106,993.8550568
690.424679,993.8588715
691.425258,993.8629913
692.425833,993.8665771
693.426414,993.8674164
694.426986,993.8679504
695.427566,993.8674164
696.42814,993.8681793
697.428719,993.8683319
698.429292,993.8735199
699.429868,993.8782501
700.430442,993.8829041
701.43102,993.8903809
702.431599,993.8938141
703.432173,993.897171
704.432746,993.9019012
705.433327,993.9060211
706.433904,993.9074707
707.43448,993.9074707
708.435057,993.9054108
709.43563,993.9031982
710.436211,993.9022064
711.436783,993.9022064
712.437361,993.9026642
713.437938,993.9059448
714.438514,993.9099121
715.439089,993.9099121
716.439665,993.9098358
717.440241,993.9093018
718.44082,993.9064026
719.441392,993.9048004
720.441973,993.9041138
721.442553,993.9041138
722.443126,993.9044189
723.443707,993.9073181
724.444281,993.9084625
725.444856,993.9084625
726.445434,993.9080811
727.446009,993.9066315
728.446586,993.90625
729.44716,993.9050293
730.44774,993.9050293
731.448314,993.9065552
732.44889,993.9065552
733.449464,993.9031219
734.450045,993.9006042
735.45062,993.8964081
736.451194,993.8912964
737.451774,993.8897705
738.45235,993.8887787
739.452924,993.888092
740.453506,993.8874817
741.454077,993.8861847
742.454654,993.8861847
743.45523,993.8864136
744.455806,993.8868713
745.456385,993.8881683
746.456963,993.8892365
747.457536,993.8881683
748.458107,993.8880157
749.458687,993.8878632
750.459266,993.8850403
751.459841,993.8827515
752.460417,993.8800049
753.460994,993.8775635
754.461572,993.8734436
755.462145,993.8671875
756.462723,993.8637543
757.463295,993.8568115
758.463874,993.8500214
759.464453,993.8428497
760.465026,993.8407135
761.465605,993.836441
762.46618,993.8343811
763.466759,993.8322449
764.467336,993.8299561
765.46791,993.8244629
766.468483,993.8189697
767.469058,993.8146973
768.469637,993.8082123
769.470215,993.8046265
770.470789,993.8027191
771.47137,993.8010406
772.471947,993.7982178
773.472515,993.7976837
774.473096,993.7947083
775.473676,993.7944794
776.474249,993.792038
777.474825,993.7875366
778.475398,993.7822723
779.475976,993.7745667
780.476552,993.7626648
781.477131,993.7515259
782.477705,993.7441254
783.47828,993.7377167
784.478861,993.7335968
785.479435,993.728714
786.480012,993.7247467
787.480589,993.7202454
788.481167,993.7145233
789.48174,993.7099457
790.48232,993.7062836
791.482893,993.70224
792.48347,993.6968231
793.484046,993.6903381
794.484632,993.6825562
795.485199,993.6706543
796.485775,993.6595154
797.486354,993.6471558
798.486923,993.6339569
799.487506,993.6179352
800.488083,993.6073303
801.488658,993.5951996
802.489235,993.5804749
803.48981,993.5707855
804.490388,993.5646057
805.490961,993.5569
806.491538,993.5514832
807.492117,993.5469055
808.49269,993.5397339
809.493264,993.5262299
810.493847,993.5092163
811.494424,993.4918976
812.494994,993.4697723
813.495579,993.447876
814.496157,993.4243774
815.496728,993.404007
816.497308,993.3824158
817.497881,993.361969
818.498456,993.3410645
819.499033,993.3255005
820.499604,993.3078003
821.500186,993.2911682
822.500763,993.2766724
823.501341,993.263855
824.501915,993.2493591
825.502489,993.2356262
826.50306,993.2225037
827.503643,993.2095337
828.504221,993.1945801
829.504795,993.1799316
830.505379,993.163147
831.505946,993.1433868
832.506526,993.1230164
833.507102,993.1024933
834.507675,993.0818176
835.508257,993.0632782
836.508834,993.0461121
837.509407,993.0292511
838.509985,993.0136871
839.510563,992.9985046
840.51114,992.9808044
841.511718,992.9666901
842.51229,992.9509735
843.512867,992.9357147
844.513442,992.919693
845.514018,992.9072571
846.514593,992.8917694
847.515173,992.8739929
848.515747,992.8603363
849.516324,992.8469849
850.5169,992.8340149
851.517478,992.8212738
852.518054,992.8083801
853.518635,992.7927399
854.51921,992.7764893
855.519781,992.7581787
856.520359,992.7412415
857.520934,992.7263641
858.521514,992.7115631
859.522089,992.6982117
860.522665,992.6820374
861.523241,992.6654053
862.523817,992.6493835
863.524395,992.6339722
864.524972,992.6196289
865.525544,992.6054382
866.526122,992.5937653
867.5267,992.5817108
868.527279,992.5700378
869.527852,992.5561523
870.528427,992.5424194
871.529006,992.5283813
872.529584,992.5119781
873.53016,992.494812
874.530731,992.4781799
875.53131,992.4640656
876.531887,992.4533844
877.532463,992.4437714
878.533038,992.4326324
879.533615,992.421875
880.53419,992.406311
