time,Latitude,Longitude,Altitude,Direction,Speed
0.140308976,53.54613441,9.925791742,33.99113846,-1,-1
0.540750027,53.54626873,9.925265067,39.92982864,-1,-1
2.105107784,53.5462489,9.925272536,5.701589453,231.294458,0.15542306
3.105107784,53.54617239,9.92537925,34.50459859,245.3400875,0.260042757
4.105107903,53.54610247,9.925440691,34.42616911,246.1502347,0.260042757
5.105108857,53.54607978,9.925458931,34.32018868,249.2031823,0.524582684
6.105108976,53.54605762,9.925461104,34.17924486,258.2483077,0.893837988
7.105108619,53.5460197,9.925494042,34.08463804,256.9591397,1.022849679
8.05496347,53.5460034,9.925481915,33.93589355,257.1196584,1.022849679
9.004968882,53.54599199,9.925466406,33.79641875,261.905984,1.228270411
9.954928994,53.5459873,9.925459952,33.66421187,263.2058269,1.40168488
10.90486968,53.54598044,9.92543887,33.56479631,261.2121114,1.648180246
11.85480857,53.5459804,9.925429969,33.49790834,245.5505409,1.727068186
12.80474603,53.54596306,9.92542653,33.42730134,231.8806806,1.727068186
13.75468373,53.54594601,9.925417531,33.3485379,225.678977,1.727068186
14.70462167,53.54593571,9.925399823,33.34853818,225.6789627,1.727068186
15.65456319,53.545927,9.925389658,33.2558447,226.9574497,1.513271213
16.61350489,53.54591276,9.92538713,33.14868506,223.6202064,1.569507122
17.6134367,53.5459119,9.925371082,33.03772863,237.3484811,1.569507122
18.61336637,53.54590098,9.925356503,32.97781178,237.2874026,1.569507122
19.6133008,53.54588775,9.925344582,32.9065138,227.6969701,1.599307299
20.61323774,53.5458748,9.925338186,32.80972631,224.5309761,1.655264854
21.61317956,53.54586225,9.92532833,32.69511272,223.3022443,1.599381924
22.61312449,53.54584954,9.925320853,32.57580897,222.0484421,1.599381924
23.61307263,53.54583677,9.925311921,32.44631788,217.5530392,1.599381924
24.61302376,53.54582251,9.925312178,32.33024291,185.9119788,1.591582417
25.61297882,53.5458127,9.925329049,32.21501327,156.9371334,1.752181053
26.61293554,53.54581123,9.925348412,32.10795944,135.2253593,1.585845709
27.6128943,53.54580579,9.925358904,31.98470204,129.0007296,1.585845709
28.61285532,53.54579956,9.925378362,31.71126601,134.1680154,1.584458351
29.61281919,53.54579396,9.925395389,31.67958213,142.0207364,1.584458351
30.61278462,53.54578886,9.925413624,31.59474656,134.8384496,1.549446106
31.61275196,53.54578041,9.925432255,31.56519023,129.7155769,1.647652626
32.61272144,53.5457666,9.925449742,31.42991023,142.0577278,1.698483109
33.61269224,53.54575861,9.925466778,31.30908492,138.5769758,1.682012081
34.61266553,53.54574012,9.925498894,30.16459487,141.2329916,1.552006056
35.6126399,53.54572931,9.925518633,30.12214133,135.4779923,1.644476475
36.61261487,53.54572044,9.925536175,29.92886395,136.5534859,1.558615202
37.61259162,53.54570818,9.925550721,29.50555342,143.3854012,1.646437041
38.61256969,53.54568804,9.925559366,29.44909585,145.2448598,1.652109753
39.61254883,53.54567467,9.925570821,29.1492136,148.0707394,1.678684767
40.61252856,53.54565718,9.925585441,28.95818694,148.3524613,1.880937704
41.61251009,53.54564837,9.925596261,28.92924917,145.5464538,1.632803905
42.61249268,53.5456372,9.925609519,28.36931167,143.3999903,1.601228394
43.61247551,53.54562683,9.925612959,28.46081255,144.9089449,1.442361941
44.6124593,53.54561566,9.925628868,28.05958357,144.1763072,1.517686926
45.61244309,53.54560225,9.925637405,27.78670282,148.0641059,1.491897056
46.61242867,53.54559054,9.925639322,27.6697073,152.4576846,1.39877305
47.61241639,53.54557611,9.925641767,27.26406199,156.3957684,1.370294952
48.61240292,53.5455594,9.925637885,26.98503642,166.4614806,1.349539443
49.61238825,53.54554882,9.925636799,26.93366386,172.1428748,1.101295716
50.61237681,53.54553603,9.925640896,26.65925716,170.1301048,1.1165202
51.61236477,53.54552184,9.925636515,26.76074669,176.2056748,1.083480847
52.61235344,53.54551041,9.925631069,26.39191888,186.2079589,0.92488561
53.61234224,53.5454986,9.925627088,26.20555449,190.5024668,1.031740722
54.61233199,53.54549017,9.925621533,25.80550741,197.8387913,0.976529208
55.61232197,53.54548023,9.925613145,25.9375429,201.2154595,0.936516917
56.61231315,53.54546522,9.925600911,25.07090738,204.4198572,1.155841549
57.61230302,53.54545488,9.925589114,24.90218391,209.7169199,1.108453144
58.6122942,53.54543902,9.925575529,24.89805191,209.8808528,1.287794055
59.61228645,53.54542795,9.925562951,24.60730693,212.8302367,1.304718755
60.61227739,53.54541829,9.925544229,24.26578237,218.660852,1.416777879
61.6122694,53.54541457,9.925530798,23.96648941,225.5336353,1.277290701
62.61226177,53.54540809,9.9255163,23.36896461,227.7575309,1.240561733
63.61225379,53.54539597,9.925487646,22.74911958,230.3318787,1.546379137
64.61224711,53.54538809,9.925466906,22.20906512,232.5839205,1.553840023
65.61223984,53.54537714,9.925440013,22.38958375,233.6686914,1.587064844
