"time","Latitude","Longitude","Altitude","Direction","Speed"
1.298583382E2,5.359466975E1,9.951337538E0,1.466765824E1,9.130819010E1,1.544412811E0
1.308583575E2,5.359467228E1,9.951363748E0,1.428087841E1,9.578382051E1,1.582486356E0
1.318583781E2,5.359468940E1,9.951389232E0,1.362525881E1,7.748066896E1,1.511860777E0
1.328583981E2,5.359469795E1,9.951415118E0,1.311267825E1,7.383466072E1,1.469593339E0
1.338577487E2,5.359470951E1,9.951444480E0,1.344738212E1,7.079716990E1,1.562236714E0
1.348577470E2,5.359471924E1,9.951469619E0,1.382335662E1,7.415131945E1,1.584661766E0
1.358577400E2,5.359471918E1,9.951493255E0,1.415857138E1,9.164958364E1,1.564113294E0
1.368577256E2,5.359472272E1,9.951518130E0,1.472047646E1,9.713160188E1,1.563047863E0
1.378577042E2,5.359472856E1,9.951544510E0,1.505359856E1,9.267006958E1,1.557078381E0
1.388576823E2,5.359473719E1,9.951568065E0,1.535437521E1,8.671377737E1,1.568787090E0
1.398576583E2,5.359474652E1,9.951591528E0,1.525514674E1,8.156483353E1,1.583436665E0
1.408576314E2,5.359475246E1,9.951617281E0,1.556034415E1,8.146534773E1,1.571399924E0
1.418576040E2,5.359475329E1,9.951642163E0,1.579447737E1,8.748359176E1,1.545257985E0
1.428575759E2,5.359475932E1,9.951666930E0,1.595149199E1,8.250372247E1,1.585908771E0
1.438575404E2,5.359475782E1,9.951692608E0,1.581752438E1,8.173893639E1,1.571537707E0
1.448575107E2,5.359475449E1,9.951720785E0,1.546357706E1,8.294213958E1,1.574654712E0
1.458574843E2,5.359474984E1,9.951745711E0,1.482148742E1,8.793005180E1,1.561899634E0
1.468574593E2,5.359475565E1,9.951769875E0,1.498659972E1,7.397808932E1,1.570677389E0
1.478574322E2,5.359475425E1,9.951797772E0,1.536738209E1,8.450817039E1,1.600317753E0
1.488574034E2,5.359475512E1,9.951822702E0,1.536141076E1,8.916176633E1,1.593485759E0
1.498573766E2,5.359475286E1,9.951852762E0,1.525379786E1,9.466651277E1,1.604017471E0
1.508573534E2,5.359475567E1,9.951877787E0,1.510627863E1,9.162143784E1,1.579953986E0
1.518573316E2,5.359475647E1,9.951901064E0,1.492769989E1,8.743832383E1,1.573071505E0
1.528573127E2,5.359475795E1,9.951926356E0,1.489690493E1,8.678324802E1,1.573141371E0
1.538572955E2,5.359475990E1,9.951949731E0,1.508609937E1,8.627694457E1,1.576026028E0
1.548572806E2,5.359476084E1,9.951975662E0,1.533036502E1,8.698923057E1,1.567030404E0
1.558572670E2,5.359475475E1,9.951999338E0,1.528865744E1,9.269310602E1,1.580140281E0
1.568572558E2,5.359475388E1,9.952021796E0,1.514240190E1,9.272615014E1,1.592493750E0
1.578572464E2,5.359475132E1,9.952042373E0,1.511731247E1,9.985884697E1,1.598035078E0
1.588572382E2,5.359475066E1,9.952065792E0,1.526080434E1,9.394386303E1,1.601890046E0
1.598572316E2,5.359474911E1,9.952089051E0,1.556109411E1,9.524250413E1,1.564046844E0
1.608572268E2,5.359474340E1,9.952106480E0,1.517823443E1,1.013818462E2,1.398288009E0
1.618572229E2,5.359474083E1,9.952124040E0,1.556932202E1,1.008566742E2,1.326774789E0
1.628572203E2,5.359473452E1,9.952140916E0,1.560565150E1,1.064320575E2,1.306349004E0
1.638572187E2,5.359473023E1,9.952165846E0,1.520149159E1,1.060232129E2,1.417271574E0
1.648572180E2,5.359472009E1,9.952177781E0,1.610497426E1,1.259515283E2,1.282601374E0
1.658572180E2,5.359471866E1,9.952191314E0,1.593989245E1,1.298106591E2,1.172446401E0
1.668572190E2,5.359472001E1,9.952212320E0,1.645722902E1,1.253947947E2,1.185932462E0
1.678572217E2,5.359472577E1,9.952242590E0,1.639362589E1,1.151664532E2,1.203098560E0
1.688572251E2,5.359473216E1,9.952272109E0,1.640177136E1,9.795258999E1,1.397192242E0
1.698572283E2,5.359473662E1,9.952292705E0,1.612218032E1,9.537641132E1,1.426528242E0
1.708572332E2,5.359474265E1,9.952314283E0,1.606587751E1,9.012248554E1,1.423692487E0
1.718572379E2,5.359474612E1,9.952339985E0,1.599592748E1,8.991536659E1,1.184764062E0
1.728572439E2,5.359475147E1,9.952370052E0,1.615878764E1,9.341418680E1,1.254468898E0
1.738572499E2,5.359475553E1,9.952395444E0,1.645241408E1,9.437022967E1,1.214635323E0
1.748572574E2,5.359475461E1,9.952426084E0,1.614981589E1,1.000194303E2,1.436671459E0
1.758572644E2,5.359475415E1,9.952461035E0,1.571724777E1,9.760095547E1,1.512227624E0
1.768572721E2,5.359475741E1,9.952491177E0,1.545082152E1,9.492187897E1,1.603343997E0
1.778572811E2,5.359476075E1,9.952524066E0,1.564145825E1,9.815731103E1,1.623265966E0
1.788572901E2,5.359475176E1,9.952552694E0,1.558324048E1,1.111719082E2,1.635091862E0
1.798572990E2,5.359475173E1,9.952580903E0,1.558143741E1,1.140473739E2,1.607593313E0
1.808573095E2,5.359475303E1,9.952600460E0,1.488527364E1,1.135786498E2,1.586028805E0
1.818573185E2,5.359475999E1,9.952626820E0,1.547997574E1,9.586132593E1,1.581499944E0
1.828573296E2,5.359476787E1,9.952643841E0,1.496096789E1,7.843309753E1,1.587650434E0
1.838573394E2,5.359476017E1,9.952655501E0,1.391013011E1,1.025065001E2,1.413262973E0
1.848573507E2,5.359475719E1,9.952671410E0,1.395496474E1,1.129190546E2,1.573897301E0
1.858573624E2,5.359475971E1,9.952684287E0,1.349515727E1,1.123997375E2,1.536196668E0
1.868573734E2,5.359476544E1,9.952704291E0,1.350765723E1,1.000923923E2,1.519171290E0
1.878573843E2,5.359478516E1,9.952723224E0,1.318733880E1,6.730649822E1,1.568662131E0
1.888573967E2,5.359480474E1,9.952735003E0,1.304481088E1,4.282649999E1,1.572522501E0
1.898574090E2,5.359481634E1,9.952750905E0,1.322689781E1,3.759451976E1,1.600414413E0
1.908574212E2,5.359482805E1,9.952764284E0,1.372848480E1,3.946106623E1,1.610643564E0
1.918574342E2,5.359484229E1,9.952776765E0,1.523954939E1,3.546135358E1,1.445900751E0
1.928574469E2,5.359485501E1,9.952784264E0,1.549692975E1,2.479132490E1,1.471264451E0
1.938574584E2,5.359486760E1,9.952795148E0,1.519362850E1,1.947188905E1,1.588185941E0
1.948574717E2,5.359487783E1,9.952815576E0,1.517937411E1,2.952336069E1,1.602630118E0
1.958574851E2,5.359489635E1,9.952808349E0,1.455997326E1,5.960496159E0,1.590107638E0
1.968574989E2,5.359490962E1,9.952829535E0,1.496121808E1,1.677005918E1,1.578710304E0
1.978575115E2,5.359492519E1,9.952840814E0,1.519299511E1,2.205990745E1,1.508355620E0
1.988575253E2,5.359493708E1,9.952853954E0,1.486345569E1,2.482941505E1,1.476012266E0
1.998575391E2,5.359495263E1,9.952865586E0,1.469918604E1,2.459723881E1,1.577830323E0
