"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
4.209551121E1,-5.215155029E-1,2.854114838E0,6.559210052E0,7.172251142E0
4.229591321E1,4.694238281E-1,5.638325043E0,1.180864380E1,1.309408784E1
4.249631421E1,-7.484436035E-3,1.447789307E0,6.569388885E0,6.727036511E0
4.269671521E1,5.691165161E-1,3.948938141E0,1.086081482E1,1.157044963E1
4.289711621E1,-2.240091705E0,-8.677455139E-1,1.336495743E1,1.357914136E1
4.309751696E1,8.217910767E-2,2.622845764E0,4.768633575E0,5.442971568E0
4.329791796E1,8.083190918E-2,2.515668640E0,1.536419998E1,1.556900008E1
4.349831896E1,-8.044271851E-1,1.402134247E0,6.283483429E0,6.488085044E0
4.369871996E1,-4.087998962E-1,3.354224854E0,7.132068787E0,7.892043265E0
4.389911996E1,1.790277100E0,6.181695099E0,1.309626617E1,1.459214289E1
4.409952133E1,4.858895874E-1,2.487676849E0,5.662574615E0,6.203980664E0
4.429992133E1,5.442681885E-1,3.675606537E0,1.125015518E1,1.184788179E1
4.450032233E1,9.204359436E-1,-2.095642090E-1,9.225764923E0,9.273934327E0
4.470072233E1,-8.523275757E-1,2.711162109E0,6.398144989E0,7.000937193E0
4.490112233E1,-1.314266968E0,2.151026917E0,1.156884247E1,1.184028422E1
4.510152313E1,-7.735913086E-1,1.126557312E0,8.316405945E0,8.427940598E0
4.530192313E1,-1.678609314E0,2.764002228E0,1.004980133E1,1.055726974E1
4.550232313E1,-7.918533325E-1,-7.532336426E-1,1.502949600E1,1.506917857E1
4.570272312E1,-1.555265808E-1,1.422342224E0,5.477559357E0,5.661351643E0
4.590312213E1,3.293151855E-3,3.120411072E0,1.281679733E1,1.319118152E1
4.610352271E1,-8.511300659E-1,1.123264160E0,9.039701843E0,9.148899069E0
4.630392271E1,-1.091230774E0,2.371967468E0,6.745871887E0,7.233519323E0
4.650432271E1,3.213816833E-1,6.213578796E-1,1.359607681E1,1.361406172E1
4.670472171E1,8.710386658E-1,1.278790741E0,6.158044281E0,6.349450644E0
4.690512171E1,3.332070923E-1,3.300636292E0,1.098326019E1,1.147332695E1
4.710551958E1,-1.294508057E0,-8.566685486E-1,1.166149979E1,1.176436183E1
4.730591858E1,6.526428223E-2,2.003134460E0,4.581672363E0,5.000852801E0
4.750631758E1,2.154020691E-1,1.386117554E0,1.530357605E1,1.536773112E1
4.770671758E1,7.104226685E-1,1.561253357E0,7.449857941E0,7.644775716E0
4.790711658E1,-4.695735168E-1,2.796035614E0,7.711813202E0,8.216469881E0
4.810751671E1,1.007554779E0,5.074896698E0,1.079330521E1,1.196934336E1
4.830791471E1,4.849914551E-2,1.183439026E0,6.500083008E0,6.607114287E0
4.850831371E1,-8.168513489E-1,1.969304810E0,1.104627914E1,1.125014180E1
4.870871271E1,8.402027893E-1,1.091081085E0,1.004096970E1,1.013496281E1
4.890911171E1,-2.293231201E-1,2.155367889E0,4.284240875E0,4.801345614E0
4.910950883E1,-1.772763519E0,8.425978088E-1,1.395128815E1,1.408868704E1
4.930990783E1,-8.162525940E-1,1.529669037E0,8.005951538E0,8.191545379E0
4.951030583E1,-5.590873718E-1,3.003504181E0,8.008196869E0,8.571162882E0
4.971070383E1,9.297166443E-1,1.748064880E0,1.178304703E1,1.194823423E1
4.991110183E1,-3.291654968E-1,1.433568878E0,6.074068909E0,6.249622609E0
5.011150096E1,-5.495072937E-1,2.919379120E0,1.032657578E1,1.074536644E1
5.031189896E1,-3.030597839E0,2.209405518E-1,9.514215088E0,9.987673740E0
5.051229696E1,-1.143621826E-1,1.670526123E0,5.464835815E0,5.715607293E0
5.071269496E1,1.658551025E-1,3.991449738E0,1.143546982E1,1.211318079E1
5.091309296E1,-3.890409851E-1,1.636546783E0,5.423970795E0,5.678828880E0
5.111349021E1,-1.834734650E0,3.516637115E0,9.079369354E0,9.907973340E0
5.131388821E1,-5.957611084E-1,2.092348938E0,1.626712234E1,1.641195067E1
5.151428621E1,-3.216810608E-1,1.567689972E0,6.324348450E0,6.523688670E0
5.171468321E1,-9.744735718E-2,2.656675415E0,1.402239029E1,1.427217046E1
5.191508021E1,5.792953491E-1,2.698887634E-1,8.464597778E0,8.488688862E0
5.211547871E1,-1.008303223E0,2.479294281E0,4.685406647E0,5.395981001E0
5.231587571E1,-5.391787720E-1,3.684438171E0,1.383962036E1,1.433181392E1
5.251627271E1,-1.046473846E0,1.174308014E0,8.301137695E0,8.448845712E0
5.271667071E1,-3.884422302E-1,3.661086731E0,7.084617462E0,7.984124749E0
5.291706771E1,-5.427713013E-1,-3.040177917E-1,1.749247421E1,1.750353340E1
5.311746383E1,-9.131011963E-3,1.700164490E0,5.774990845E0,6.020063282E0
5.331786083E1,-8.872050476E-1,2.783012695E0,1.319625824E1,1.351567697E1
5.351825783E1,-1.962718506E0,3.246748352E-1,9.925110626E0,1.012252432E1
5.371865483E1,1.850152588E-1,1.985920258E0,5.073848877E0,5.451793498E0
5.391905083E1,1.721420288E-1,4.484374695E0,1.280482224E1,1.356844581E1
5.411944846E1,8.415499878E-1,1.929786987E0,7.494165802E0,7.784266521E0
5.431984546E1,-2.179318085E0,3.205883331E0,9.070238342E0,9.863890654E0
5.452024146E1,1.850152588E-1,4.349954224E-1,1.886526947E1,1.887119084E1
5.472063846E1,8.964857483E-1,1.766476593E0,5.426665192E0,5.776921443E0
5.492103446E1,5.363346863E-1,3.060236206E0,1.168320465E1,1.208925024E1
5.512143133E1,8.650511169E-1,3.649411011E-1,9.989626465E0,1.003365000E1
5.532182733E1,-1.241817627E0,2.460283813E0,6.329437866E0,6.903397074E0
5.552222333E1,-1.173559570E0,2.638263702E0,1.438448730E1,1.467144003E1
5.572261933E1,-1.957329712E0,1.504671021E0,8.036637726E0,8.407301613E0
5.592301533E1,-7.415579224E-1,3.977977753E0,6.115682373E0,7.333197532E0
5.612341083E1,3.448828125E-1,2.740201721E0,1.300271072E1,1.329278510E1
5.632380683E1,5.745053101E-1,2.099833374E0,6.478078766E0,6.834095481E0
5.652420283E1,-2.088007965E0,3.077749786E0,1.175116333E1,1.232567080E1
5.672459883E1,-1.331630859E0,4.628375244E-1,9.602830811E0,9.705762149E0
5.692499483E1,2.462379456E-1,2.180814972E0,5.585035858E0,6.000767668E0
5.712538987E1,-4.119433594E-1,2.329755249E0,1.289732986E1,1.311253501E1
5.732578588E1,3.933819580E-1,2.051633606E0,8.317902832E0,8.576214628E0
5.752618188E1,-1.645528107E0,3.240162048E0,8.715027008E0,9.442357153E0
5.772657687E1,2.116598511E-1,4.717140656E0,1.226085342E1,1.313867355E1
5.792697188E1,1.264121246E0,2.555485840E0,6.063590698E0,6.700421073E0
5.812736808E1,-1.388512573E0,4.001628571E0,1.260932877E1,1.330173561E1
5.832776308E1,1.648671570E0,4.195774841E-1,8.196056213E0,8.370752694E0
5.852815808E1,-1.376088409E0,2.105521545E0,5.393733673E0,5.951403467E0
5.872855308E1,-8.954379272E-1,2.097588043E0,1.581311646E1,1.597674362E1
5.892894808E1,-1.138532410E0,1.619631958E0,7.322921906E0,7.585818938E0
5.912934333E1,-1.120270386E0,2.590662689E0,5.600304108E0,6.271359103E0
5.932973833E1,9.410929871E-1,1.529519348E0,1.524878998E1,1.535417472E1
5.953013333E1,-1.269360352E-1,1.891466675E0,5.275180206E0,5.605469217E0
5.973052833E1,-6.938072205E-1,4.066743164E0,1.046848068E1,1.125206009E1
5.993092233E1,-3.159629517E0,2.974314880E-1,9.948162689E0,1.044211018E1
6.013131696E1,-9.108558655E-1,2.492466888E0,4.026476898E0,4.822298810E0
6.033171096E1,7.447013855E-1,3.780688019E0,1.533216660E1,1.580896943E1
6.053210596E1,1.821711731E-1,2.197729797E0,6.878196716E0,7.223073630E0
6.073249996E1,-1.329684906E0,3.175945587E0,7.611072693E0,8.353629143E0
6.093289496E1,-1.571731567E-1,3.951183472E0,1.431607956E1,1.485216106E1
6.113328946E1,7.065307617E-1,2.067650299E0,6.100563812E0,6.480064992E0
6.133368346E1,-7.441026306E-1,3.472029877E0,1.007704468E1,1.068435818E1
6.153407746E1,1.273102570E0,1.876797180E0,9.764195251E0,1.002410429E1
6.173447146E1,-1.569935303E0,1.533560944E0,4.727169800E0,5.211778999E0
6.193486546E1,-1.952839050E0,3.537294159E0,1.441532318E1,1.497089085E1
6.213525896E1,-1.006057892E0,1.152004395E0,9.580826569E0,9.702139163E0
6.233565296E1,-1.006506958E0,2.851869507E0,3.854634247E0,4.899430693E0
6.253604596E1,5.191204834E-1,4.250860291E0,1.265857635E1,1.336333995E1
6.273643996E1,9.535171509E-1,2.597548370E0,5.490282898E0,6.148142711E0
6.293683396E1,-1.641187134E0,3.952979736E0,1.049467621E1,1.133392133E1
6.313722708E1,-1.506167908E0,1.241069183E0,1.168619843E1,1.184803900E1
6.333762108E1,1.300794983E-1,2.086810455E0,5.564827881E0,5.944662135E0
6.353801408E1,1.475930786E-1,3.561843109E0,1.285421951E1,1.333939539E1
6.373840708E1,9.202862549E-1,2.452649689E0,7.086413727E0,7.555109317E0
6.393880108E1,-1.903142395E0,3.210972748E0,7.921976166E0,8.757282874E0
6.413919400E1,-8.482859802E-1,4.684059448E0,1.473805206E1,1.548774292E1
6.433958700E1,-6.580316162E-1,1.376986542E0,7.100783844E0,7.262935270E0
6.453998000E1,-9.330097961E-1,3.591182098E0,1.163440613E1,1.221173624E1
6.474037300E1,1.404080200E-1,9.684860229E-2,1.023945694E1,1.024087753E1
6.494076600E1,-5.165757751E-1,3.118315430E0,4.635709991E0,5.610752960E0
6.514115946E1,-2.609822845E0,3.218906250E0,1.272219406E1,1.338008798E1
6.534155146E1,-2.099234619E0,8.321195984E-1,1.007494904E1,1.032491196E1
6.554194446E1,-1.977687378E0,4.478237457E0,7.609276428E0,9.048035469E0
6.574233746E1,-8.382568359E-1,1.887574768E0,1.339699081E1,1.355525639E1
6.594272946E1,-4.099974060E-1,1.838776245E0,6.073619843E0,6.359092226E0
6.614312171E1,-2.570604401E0,3.239114227E0,1.300585419E1,1.364742141E1
