"time","Latitude","Longitude","Altitude","Direction","Speed"
1.992681477E2,5.359388861E1,9.949294939E0,1.435162774E1,2.387259351E2,8.323719037E-1
2.002681534E2,5.359387540E1,9.949272239E0,1.341618968E1,2.254995403E2,1.074530293E0
2.012681595E2,5.359386745E1,9.949255216E0,1.483347018E1,2.202930946E2,1.161756278E0
2.022681668E2,5.359385910E1,9.949240373E0,1.463170116E1,2.230255288E2,1.230770231E0
2.032681731E2,5.359385532E1,9.949236165E0,1.404868842E1,2.260254590E2,1.026273318E0
2.042681797E2,5.359384927E1,9.949229058E0,1.324863771E1,2.270423500E2,1.008995590E0
2.052681853E2,5.359383721E1,9.949210534E0,1.403468044E1,2.280932104E2,1.193952843E0
2.062681917E2,5.359383002E1,9.949191348E0,1.394894300E1,2.347506180E2,1.274501120E0
2.072681987E2,5.359382342E1,9.949178194E0,1.470569939E1,2.297730833E2,1.019580143E0
2.082682050E2,5.359381806E1,9.949152589E0,1.476386625E1,2.355636589E2,1.147973477E0
2.092682128E2,5.359381287E1,9.949130792E0,1.417485383E1,2.402844549E2,9.374105172E-1
2.102682194E2,5.359380800E1,9.949120771E0,1.387626358E1,2.393771427E2,8.745191817E-1
2.112682259E2,5.359379542E1,9.949101502E0,1.383620601E1,2.319349422E2,1.079152023E0
2.122682327E2,5.359379071E1,9.949074765E0,1.390938992E1,2.387267306E2,1.115493819E0
2.132682389E2,5.359378193E1,9.949052468E0,1.454182035E1,2.417850688E2,1.221060955E0
2.142682464E2,5.359377663E1,9.949031437E0,1.477503931E1,2.455518819E2,1.199891588E0
2.152682537E2,5.359377124E1,9.949006231E0,1.506323131E1,2.485416828E2,1.210068786E0
2.162682598E2,5.359377091E1,9.948984425E0,1.483973880E1,2.587648369E2,1.040557094E0
2.172682668E2,5.359376936E1,9.948961752E0,1.466482768E1,2.577850408E2,1.114341700E0
2.182682737E2,5.359376501E1,9.948938267E0,1.493308344E1,2.530858105E2,1.178428182E0
2.192682811E2,5.359376433E1,9.948912788E0,1.478015305E1,2.560715880E2,1.214907343E0
2.202682879E2,5.359375946E1,9.948892938E0,1.492495075E1,2.553558977E2,1.159775221E0
2.212682953E2,5.359375828E1,9.948871789E0,1.421566899E1,2.512278750E2,1.103767791E0
2.222683012E2,5.359375382E1,9.948848126E0,1.425485053E1,2.505820006E2,1.243601199E0
2.232683091E2,5.359375292E1,9.948817915E0,1.393877713E1,2.564401027E2,1.384388902E0
2.242683159E2,5.359374589E1,9.948789699E0,1.442729622E1,2.519809070E2,1.408123149E0
2.252683229E2,5.359374356E1,9.948762702E0,1.451709620E1,2.565540659E2,1.494568307E0
2.262683301E2,5.359374255E1,9.948730382E0,1.429929878E1,2.578669358E2,1.605684905E0
2.272683367E2,5.359374189E1,9.948702694E0,1.450861893E1,2.603411145E2,1.607129454E0
2.282683436E2,5.359373378E1,9.948677740E0,1.480864353E1,2.533928314E2,1.604949162E0
2.292683506E2,5.359372806E1,9.948654848E0,1.421087228E1,2.484088127E2,1.602754801E0
2.302683576E2,5.359372411E1,9.948627813E0,1.472754986E1,2.516626838E2,1.604169764E0
2.312683653E2,5.359372108E1,9.948604135E0,1.460829743E1,2.521657416E2,1.602281364E0
2.322683727E2,5.359371936E1,9.948571327E0,1.382170997E1,2.566758023E2,1.585336619E0
2.332683796E2,5.359371404E1,9.948545519E0,1.437837128E1,2.542599878E2,1.619756305E0
2.342683866E2,5.359370881E1,9.948522650E0,1.422163074E1,2.509419197E2,1.609786056E0
2.352683936E2,5.359370301E1,9.948500116E0,1.449758994E1,2.499312309E2,1.560780353E0
2.362684008E2,5.359370107E1,9.948484820E0,1.462197295E1,2.497137147E2,1.165956193E0
2.372684079E2,5.359369754E1,9.948470271E0,1.425276352E1,2.514366222E2,1.064211197E0
2.382684150E2,5.359369353E1,9.948451884E0,1.414462189E1,2.539533877E2,1.157724072E0
2.392684221E2,5.359369095E1,9.948432178E0,1.379570599E1,2.569322069E2,1.131932517E0
2.402684287E2,5.359368780E1,9.948405317E0,1.391089515E1,2.593392278E2,1.391576042E0
2.412684368E2,5.359368543E1,9.948386960E0,1.365895462E1,2.589791002E2,1.290152682E0
2.422684433E2,5.359368369E1,9.948360696E0,1.346264168E1,2.622476951E2,1.141193393E0
2.432684507E2,5.359367617E1,9.948335655E0,1.534774179E1,2.540839590E2,1.200428637E0
2.442684579E2,5.359367015E1,9.948323591E0,1.407510924E1,2.480501653E2,9.664863627E-1
2.452684647E2,5.359366474E1,9.948304569E0,1.362685514E1,2.494699071E2,9.772062727E-1
2.462684715E2,5.359365718E1,9.948275371E0,1.438652890E1,2.474067423E2,1.280395068E0
2.472684791E2,5.359365087E1,9.948255411E0,1.480764765E1,2.441307884E2,1.271032221E0
2.482684864E2,5.359364850E1,9.948238798E0,1.500408176E1,2.471809158E2,1.008569322E0
2.492684937E2,5.359364250E1,9.948218889E0,1.496270900E1,2.434981688E2,1.187505544E0
2.502685008E2,5.359363921E1,9.948187262E0,1.501693409E1,2.484333799E2,1.288867787E0
2.512685082E2,5.359363788E1,9.948169138E0,1.486922658E1,2.548468350E2,1.058972171E0
2.522685146E2,5.359363255E1,9.948150359E0,1.445422879E1,2.542765203E2,9.684050686E-1
2.532685229E2,5.359362374E1,9.948127983E0,1.481205754E1,2.488644718E2,1.067410702E0
2.542685293E2,5.359361699E1,9.948103672E0,1.482668763E1,2.508885182E2,1.151080399E0
2.552685368E2,5.359360822E1,9.948079024E0,1.518015364E1,2.496309897E2,1.243065377E0
2.562685438E2,5.359360394E1,9.948052255E0,1.503457147E1,2.526587086E2,8.768523297E-1
2.572685509E2,5.359359928E1,9.948034245E0,1.530691737E1,2.508062917E2,9.489172020E-1
2.582685574E2,5.359359642E1,9.948010842E0,1.536859077E1,2.500331179E2,9.660851140E-1
2.592685647E2,5.359359299E1,9.947999503E0,1.479562210E1,2.481926509E2,6.729499011E-1
2.602688968E2,5.359358495E1,9.947977005E0,1.468913854E1,2.439942682E2,9.567902765E-1
2.612688972E2,5.359357683E1,9.947954216E0,1.525956342E1,2.418323581E2,9.707664000E-1
2.622688843E2,5.359356871E1,9.947931447E0,1.518686621E1,2.425758756E2,1.089956583E0
2.632688704E2,5.359356310E1,9.947906057E0,1.554947799E1,2.449132826E2,1.003586240E0
2.642688550E2,5.359355744E1,9.947883471E0,1.534240110E1,2.466805354E2,1.043265963E0
2.652688284E2,5.359355410E1,9.947860492E0,1.518927585E1,2.509340682E2,1.108791390E0
2.662688016E2,5.359354947E1,9.947834208E0,1.508806919E1,2.521822149E2,1.133253691E0
2.672687744E2,5.359354705E1,9.947809664E0,1.521491051E1,2.614565156E2,1.199668804E0
2.682687387E2,5.359354961E1,9.947781422E0,1.452058645E1,2.734041351E2,1.095495652E0
2.692687056E2,5.359355193E1,9.947753657E0,1.488065750E1,2.748891567E2,1.262106643E0
2.702686763E2,5.359355091E1,9.947726036E0,1.511417479E1,2.735941603E2,1.386680103E0
2.712686388E2,5.359354534E1,9.947693997E0,1.519225028E1,2.674042885E2,1.240782539E0
2.722686059E2,5.359354563E1,9.947668550E0,1.571021527E1,2.712717238E2,1.236019016E0
2.732685702E2,5.359354445E1,9.947641223E0,1.520682306E1,2.724997410E2,1.047856887E0
2.742685330E2,5.359354130E1,9.947617068E0,1.478673899E1,2.720081652E2,9.393835053E-1
2.752684995E2,5.359354631E1,9.947576111E0,1.493128533E1,2.785608617E2,1.274601816E0
2.762684689E2,5.359355194E1,9.947541430E0,1.574105868E1,2.872913788E2,1.291822551E0
2.772684397E2,5.359355561E1,9.947518996E0,1.528720995E1,2.966832397E2,1.121971039E0
2.782684124E2,5.359355850E1,9.947505549E0,1.530378318E1,3.017314708E2,1.035763416E0
2.792683872E2,5.359356130E1,9.947472105E0,1.538285834E1,2.945281583E2,1.368793598E0
2.802683643E2,5.359355704E1,9.947440368E0,1.482378187E1,2.882392424E2,1.254707122E0
2.812683425E2,5.359354807E1,9.947414503E0,1.479896940E1,2.737118140E2,1.279964961E0
2.822683222E2,5.359354861E1,9.947397127E0,1.506322911E1,2.743608661E2,1.156159557E0
2.832683040E2,5.359354622E1,9.947372962E0,1.513423254E1,2.732852680E2,1.301377448E0
2.842682867E2,5.359355122E1,9.947360274E0,1.508483594E1,2.860731669E2,1.092817205E0
2.852682700E2,5.359355314E1,9.947337018E0,1.542765842E1,2.864738506E2,1.109751034E0
2.862682551E2,5.359355314E1,9.947317537E0,1.528943386E1,2.750208032E2,1.151558933E0
2.872682412E2,5.359355161E1,9.947287334E0,1.553989686E1,2.760070758E2,1.307637919E0
2.882682288E2,5.359354868E1,9.947253216E0,1.537528236E1,2.736453492E2,1.460187317E0
2.892682167E2,5.359354515E1,9.947227519E0,1.545069637E1,2.763514416E2,1.449580221E0
