"time","Gyroscope x","Gyroscope y","Gyroscope z","abs Gyroscope"
1.891572062E2,-5.164541677E-2,-6.588397622E-1,-3.577564061E-1,7.514830187E-1
1.893575602E2,-2.838307023E-1,3.379876912E-1,-6.935515255E-2,4.467725194E-1
1.895579142E2,7.664601207E-1,-4.978109598E-1,-2.174542099E-1,9.394483497E-1
1.897582692E2,1.368726194E-1,1.753491163E-1,3.068330884E-1,3.789828105E-1
1.899586232E2,2.434433848E-1,-5.701053739E-1,-4.030795395E-2,6.212161862E-1
1.901589772E2,-2.391478270E-1,4.311851859E-1,-6.478957534E-1,8.141751992E-1
1.903593322E2,-5.280418396E-1,2.966715395E-1,2.023272514E-1,6.385753702E-1
1.905596858E2,-7.893778086E-1,3.393053114E-1,1.015569806E0,1.330273449E0
1.907600398E2,1.331309974E-1,5.942637324E-1,6.332371831E-1,8.785570990E-1
1.909603948E2,-9.378678352E-2,-1.877207905E-1,1.562813669E-1,2.616465586E-1
1.911607488E2,1.054193854E0,-1.035339355E0,-1.398662329E0,2.034578230E0
1.913611028E2,-2.472000569E-1,-2.933259308E-1,-4.441529214E-1,5.868728887E-1
1.915614577E2,-4.916552082E-2,-6.341480613E-1,-8.745540679E-2,6.420354042E-1
1.917618117E2,-4.115904272E-1,1.059034467E0,5.701162815E-1,1.271217234E0
1.919621657E2,-4.029164314E-1,3.248761222E-2,6.273258924E-1,7.462806918E-1
1.921625207E2,-2.763638794E-1,6.724944711E-1,2.535594106E-1,7.700118065E-1
1.923628747E2,1.221915483E-1,-1.592503935E-1,-7.314495444E-1,7.584918578E-1
1.925632294E2,-3.748176992E-1,-1.223857477E-1,2.065772265E-1,4.451300140E-1
1.927635844E2,1.487320215E-1,-1.365210652E0,6.041048765E-1,1.500287986E0
1.929639384E2,2.240382433E-1,2.261716843E0,5.484374613E-2,2.273447613E0
1.931642924E2,-3.583095670E-1,-1.288053870E0,1.200819910E-1,1.342344294E0
1.933646474E2,-1.085410237E0,-6.828328371E-1,-7.381521165E-2,1.284455041E0
1.935650018E2,-6.835197210E-1,-1.591729224E-1,-7.291597873E-2,7.055862585E-1
1.937653558E2,-5.235662460E-1,-1.140159070E-1,1.035869002E0,1.166252902E0
1.939657098E2,8.472261429E-1,4.258026779E-1,-1.093030795E-1,9.544879365E-1
1.941660648E2,2.612706125E-1,6.847276688E-1,-2.439484298E-1,7.724151408E-1
1.943664188E2,8.018919230E-1,-7.465736270E-1,-8.886702061E-1,1.410722358E0
1.945667723E2,-5.219556764E-2,-6.363196969E-1,-5.286032557E-1,8.288839098E-1
1.947671263E2,-1.128232107E-1,-6.350290775E-1,-2.917189300E-1,7.078777721E-1
1.949674803E2,2.371328324E-1,5.382944345E-1,5.174666643E-1,7.834313162E-1
1.951678343E2,-6.726580262E-1,2.010580599E-1,8.549652100E-1,1.106281462E0
1.953681893E2,4.522982240E-1,5.236417651E-1,-6.485049129E-1,9.483316949E-1
1.955685433E2,-4.983633757E-1,1.131552815E0,-7.792999744E-1,1.461535589E0
1.957688973E2,-1.212449744E-2,-1.394063830E-1,9.190142155E-2,1.674127067E-1
1.959692513E2,-2.099744976E-1,3.397459388E-1,3.311901987E-1,5.188482825E-1
1.961696053E2,5.050830841E-1,8.490599990E-1,5.188583732E-1,1.115896866E0
1.963699593E2,-1.613677293E-1,-3.548375368E-1,-1.665502936E-1,4.238964754E-1
1.965703130E2,-4.148689508E-1,-1.492154151E-1,-9.219822884E-1,1.021974964E0
1.967706670E2,-1.747418493E-1,-1.724826545E-1,-4.954426885E-1,5.529452392E-1
1.969710200E2,-5.860893726E-1,-2.609834671E-1,7.408477664E-1,9.800349666E-1
1.971713740E2,3.673850596E-1,2.530234456E-1,1.371468306E-1,4.666925103E-1
1.973717280E2,-1.193510532E0,2.344713211E-1,1.116527915E0,1.651084122E0
1.975720818E2,3.441148996E-1,-3.466455340E-1,-1.533493251E-1,5.119513707E-1
1.977724358E2,-2.042745948E-1,-4.817326665E-1,-2.140548229E-1,5.653440893E-1
1.979727898E2,5.516358614E-1,-9.834097624E-1,-2.901082337E-1,1.164285047E0
1.981731438E2,-4.734488726E-1,6.648367643E-1,1.419756841E-2,8.163108042E-1
1.983734968E2,-5.147757530E-1,-1.622923613E-1,8.331708908E-1,9.927268606E-1
1.985738508E2,-5.462318063E-1,-8.618193865E-1,-6.385454535E-2,1.022340082E0
1.987742048E2,5.089407563E-1,6.132658720E-1,-8.512759805E-1,1.166098846E0
1.989745578E2,-7.254247069E-1,-1.078238487E-1,-7.416065782E-4,7.333945308E-1
1.991749118E2,-1.147935838E-1,7.893670797E-1,7.266935706E-1,1.079055837E0
1.993752658E2,-2.244697064E-1,1.448681112E-2,9.925205112E-1,1.017690268E0
1.995756189E2,1.819970757E-1,-9.956732392E-2,-3.989652395E-1,4.496774954E-1
1.997759729E2,1.640345097E0,-3.174015284E-1,-1.321834445E0,2.130427672E0
1.999763269E2,-4.397796094E-1,1.153359935E-1,-4.146355689E-1,6.153301157E-1
2.001766799E2,-3.441707790E-2,1.411826313E-1,-1.561827809E-1,2.133310377E-1
2.003770339E2,7.437665462E-1,7.664785534E-2,2.293031216E-1,7.820763969E-1
2.005773873E2,-4.818375707E-1,-4.401695728E-1,7.117472887E-1,9.656608620E-1
2.007777413E2,-8.119500279E-1,2.508779764E-1,-3.807952702E-1,9.312398428E-1
2.009780953E2,-3.147659004E-1,6.565603614E-1,-4.482983649E-1,8.550558485E-1
2.011784483E2,-1.576230377E-1,1.550628394E-1,1.547899544E-1,2.699063470E-1
2.013788023E2,1.053975672E-1,3.418212831E-1,1.342418551E0,1.389258077E0
2.015791554E2,1.090190649E0,1.013608575E-1,8.906833529E-1,1.411420033E0
2.017795094E2,2.787009776E-1,-5.128168315E-2,-9.158721566E-1,9.587105158E-1
2.019798624E2,8.946835995E-1,-7.498551011E-1,-8.755859137E-1,1.459243677E0
2.021802164E2,-2.471071333E-1,-1.372411847E-1,-4.108679593E-1,4.987078885E-1
2.023805694E2,9.403327852E-2,-4.148329198E-1,-2.131364346E-1,4.757685872E-1
2.025809232E2,-1.397956014E-1,2.274124026E-1,9.023959041E-1,9.410513157E-1
2.027812762E2,-9.681798220E-1,3.969228566E-1,7.872304916E-1,1.309447123E0
2.029816292E2,-2.644019425E-1,9.610356092E-1,-1.256609857E-1,1.004633522E0
2.031819832E2,-6.476383209E-1,1.060942650E0,-2.927732468E-1,1.277008565E0
2.033823362E2,-2.219944745E-1,5.095451474E-1,4.973875359E-2,5.580248629E-1
2.035826897E2,1.557288617E-1,-7.494077086E-1,-3.684772849E-1,8.494933205E-1
2.037830427E2,1.465264440E0,1.292019725E0,5.281247571E-2,1.954252800E0
2.039833957E2,-2.545963526E-1,-3.593757153E-1,-5.777385831E-1,7.264654691E-1
2.041837497E2,-9.365320206E-3,-3.287578523E-1,-8.738871813E-1,9.337281405E-1
2.043841027E2,-5.085552335E-1,-1.719457507E-1,-1.242165864E-1,5.510204416E-1
2.045844558E2,-1.351987362E0,-5.613203645E-1,8.432028890E-1,1.689361267E0
2.047848088E2,1.755277753E0,2.293173969E-1,8.334245086E-1,1.956574269E0
2.049851618E2,-9.228124022E-1,1.025424600E0,4.448177218E-1,1.449462364E0
2.051855158E2,8.935804367E-1,4.759238362E-1,2.549688220E-1,1.044029978E0
2.053858688E2,1.327978671E-1,-6.420443654E-1,-6.579093933E-1,9.288169951E-1
2.055862222E2,-3.016070127E-1,4.688141048E-1,2.784385532E-2,5.581475927E-1
2.057865752E2,-5.780299306E-1,-3.149273694E-1,2.919751704E-1,7.201023182E-1
2.059869282E2,-5.603294969E-1,-4.701372087E-1,6.329032183E-1,9.672458962E-1
2.061872812E2,-1.169367552E0,-5.858998299E-1,1.089006186E0,1.701949927E0
2.063876342E2,-3.093307018E-1,-2.619232982E-2,-5.524875596E-2,3.153156296E-1
2.065879869E2,-1.924852096E-2,1.464778036E-1,-5.582344532E-1,5.774529914E-1
2.067883399E2,-2.302448988E0,-2.586840689E-1,1.395911694E0,2.704950692E0
2.069886929E2,8.220858574E-1,7.998260260E-1,8.178482652E-1,1.408695359E0
2.071890449E2,-6.908521652E-1,-5.980534945E-3,-1.440824121E-1,7.057423202E-1
2.073893979E2,8.661050797E-1,-1.188187525E-1,-1.616331816E0,1.837602907E0
2.075897515E2,-8.811402321E-1,-7.470909357E-1,6.349249184E-2,1.156972027E0
2.077901045E2,5.344135165E-1,-2.286794335E-1,-6.406466961E-1,8.650550729E-1
2.079904565E2,7.763963938E-2,-1.431015581E-1,8.986334205E-1,9.132622810E-1
2.081908095E2,-1.061914921E0,-2.513621375E-2,2.778001726E-1,1.097938097E0
2.083911625E2,1.204036832E0,5.015991330E-1,5.995388627E-1,1.435532386E0
2.085915141E2,6.195245385E-1,-2.017508447E-1,-9.500119686E-1,1.151970832E0
2.087918671E2,-2.591817677E-1,-7.621790767E-1,9.352494031E-2,8.104560741E-1
2.089922201E2,1.777109265E0,1.374130547E-1,-4.592157900E-1,1.840619143E0
2.091925721E2,-4.241342843E-1,2.985244989E-1,5.427489057E-2,5.214906819E-1
2.093929251E2,4.412672818E-1,-4.849133790E-1,-9.667019844E-1,1.168062723E0
2.095932775E2,-2.442093045E-1,-3.412659466E-2,-4.118574858E-1,4.800306213E-1
2.097936305E2,-3.813985288E-1,3.212018013E-1,6.245892122E-2,5.025301501E-1
2.099939825E2,-4.221209288E-1,3.754226863E-1,3.862668276E-1,6.843466475E-1
2.101943345E2,4.225589335E-1,3.113197386E-1,4.631824791E-2,5.268979142E-1
2.103946875E2,-5.341626704E-2,-3.480844200E-1,-1.272089034E-1,3.744304557E-1
2.105950395E2,1.119536519E0,-4.109032154E-1,6.750971079E-2,1.194471026E0
2.107953925E2,2.885634899E-1,-9.162449837E-2,-6.031369567E-1,6.748615598E-1
2.109957445E2,-4.616652727E-1,-1.999275237E-1,1.462356150E-1,5.239185947E-1
2.111960965E2,9.158795476E-1,4.607970715E-1,-2.652266920E-1,1.059015810E0
2.113964495E2,2.221564390E-2,7.084512115E-1,-2.582265437E-1,7.543723230E-1
2.115968015E2,-8.408948779E-3,-2.054394931E-1,-7.477173805E-1,7.754723573E-1
2.117971535E2,-3.327034414E-2,3.040969074E-1,-1.232932568E0,1.270316717E0
2.119975065E2,-8.366377354E-1,-3.357071877E-1,-3.236959875E-1,9.578314614E-1
2.121978585E2,-9.939710796E-2,3.415036201E-1,3.888437450E-1,5.269762477E-1
2.123982105E2,-1.376477629E-1,6.542568803E-1,4.169769585E-1,7.879522549E-1
2.125985622E2,-6.699556112E-1,-1.048627019E0,2.451894879E-1,1.268296902E0
2.127989152E2,4.937198758E-2,-7.096472383E-1,-9.256314635E-1,1.167403273E0
2.129992672E2,-3.075901568E-1,1.017733514E-1,9.919686317E-1,1.043537870E0
2.131996192E2,2.127127349E-1,4.065696299E-1,-1.012392402E0,1.111523255E0
2.133999712E2,-1.084304333E0,1.776192069E0,1.656931162E0,2.660074252E0
2.136003232E2,-2.769215405E-1,1.849869490E0,5.829148889E-1,1.959207094E0
2.138006752E2,3.819664419E-1,-1.114129543E0,-1.003331900E0,1.547209715E0
2.140010282E2,-2.055658251E-1,-6.971979886E-2,-7.522645593E-1,7.829560179E-1
2.142013802E2,1.268927604E-1,-5.368927717E-1,3.019361384E-2,5.525099775E-1
2.144017322E2,1.263068616E-1,3.067240715E-1,4.730901718E-1,5.777952838E-1
2.146020842E2,-6.094624400E-1,5.291697979E-1,1.270248532E0,1.504990523E0
2.148024362E2,6.116386056E-1,2.011415660E-1,7.713410854E-1,1.004752101E0
2.150027882E2,-5.679965615E-1,-2.059331894E0,-3.000961542E-1,2.157203200E0
2.152031402E2,-1.416456997E-1,1.126738310E0,-7.258976698E-1,1.347787131E0
2.154034922E2,-2.922867835E-1,-4.613097310E-1,-7.656692863E-1,9.404720557E-1
2.156038439E2,1.281010151E0,1.069214940E0,1.412976503E0,2.186483522E0
2.158041959E2,-6.752987504E-1,1.407253504E0,2.685191333E-1,1.583822386E0
2.160045469E2,4.966866598E-2,-2.706013992E-2,-1.483104676E-1,1.587300298E-1
2.162048989E2,5.793352723E-1,2.039150298E-1,-1.183796115E-2,6.142888852E-1
2.164052509E2,-4.746040404E-1,-5.754608288E-2,-3.669349551E-1,6.026622670E-1
2.166056037E2,5.455662608E-1,1.283022910E-1,2.386599183E-1,6.091490618E-1
2.168059547E2,-9.715361148E-2,4.837726355E-1,7.875185013E-1,9.293331894E-1
2.170063067E2,-1.114227995E-2,-7.078778744E-1,6.362553239E-1,9.518592714E-1
2.172066587E2,-9.057008624E-1,-1.140246391E0,-6.751706600E-1,1.605089189E0
2.174070097E2,1.404595077E-1,1.236845031E-1,-4.112392962E-1,4.518235146E-1
2.176073608E2,7.083430886E-1,-2.302777171E-1,2.253567576E-1,7.781795592E-1
2.178077128E2,8.971288800E-1,4.374265671E-1,-6.697883457E-2,1.000334141E0
2.180080638E2,3.385871947E-1,9.258983135E-1,5.985243320E-1,1.153325779E0
2.182084158E2,1.386895180E-1,4.528382793E-3,5.382984281E-1,5.558961111E-1
2.184087668E2,2.715670317E-2,-1.758522242E-1,-3.786377907E-1,4.183635594E-1
2.186091182E2,-7.285702825E-1,-8.304155469E-1,-1.143919587E0,1.590269367E0
2.188094702E2,-2.707873583E-1,-1.425635219E-1,8.995947428E-3,3.061553172E-1
2.190098212E2,9.724867344E-2,1.427875042E0,8.662893176E-1,1.672943998E0
2.192101732E2,-1.148055773E-2,-6.834768057E-1,-2.429924905E-1,7.254775652E-1
2.194105242E2,1.130193472E0,1.077140450E0,4.194340408E-1,1.616630369E0
2.196108755E2,-3.862716556E-1,-2.013361454E-1,-9.453088790E-2,4.457332432E-1
2.198112265E2,7.396596074E-1,-4.955667555E-1,3.955882490E-1,9.742550009E-1
2.200115785E2,6.886383891E-1,2.618732452E-1,1.093633056E0,1.318648432E0
2.202119295E2,-2.548137903E-1,4.385755658E-1,8.890024424E-1,1.023525250E0
2.204122805E2,-2.727071941E-1,5.151711777E-2,-2.149864882E-1,3.510589940E-1
2.206126318E2,4.578731954E-1,2.460941523E-1,-5.784875751E-1,7.777262175E-1
2.208129828E2,-8.993111849E-1,-1.485898495E0,-3.734356761E-1,1.776544159E0
2.210133338E2,-1.358939856E-1,-1.209383830E-1,-7.528523207E-1,7.745191312E-1
2.212136848E2,1.338958144E0,2.246169932E-2,5.317388177E-1,1.440853778E0
2.214140358E2,-1.432131417E-2,3.211171925E-1,3.073874116E-1,4.447565313E-1
2.216143861E2,5.611085296E-1,6.525671482E-1,1.000346541E-1,8.664257596E-1
2.218147371E2,1.350170933E-2,-1.137897372E-1,-3.667548597E-1,3.842388939E-1
2.220150881E2,1.188241482E0,2.274691910E-1,2.387614399E-1,1.233153306E0
2.222154381E2,-3.466582596E-1,-5.772472918E-2,4.679995775E-1,5.852586590E-1
2.224157891E2,-6.073435545E-1,-1.107564688E0,1.293742061E0,1.808130042E0
2.226161402E2,-1.964907408E0,-5.242193341E-1,-2.179048538E0,2.980590472E0
2.228164912E2,1.738084666E-2,8.634314537E-1,-4.665434361E-1,9.815695323E-1
2.230168412E2,5.074445009E-1,-2.890940309E-1,3.226605058E-1,6.672219137E-1
2.232171922E2,1.158279061E0,1.046050310E0,6.752200723E-1,1.700515740E0
2.234175422E2,7.007914186E-1,7.873945832E-1,1.220077634E0,1.612354885E0
2.236178944E2,-4.415616989E-1,-3.316526115E-1,-3.272240460E-1,6.419079100E-1
2.238182444E2,5.261328816E-1,-8.657914996E-1,-8.287611417E-3,1.013153204E0
2.240185954E2,-1.840769768E0,-5.393750072E-1,-9.039031863E-1,2.120471576E0
2.242189454E2,-1.576078385E-1,6.864493489E-1,6.206433177E-1,9.387497362E-1
2.244192964E2,-6.892975420E-2,1.343079805E-1,1.953243166E-1,2.468633900E-1
2.246196457E2,-2.676289082E-1,-1.066074491E0,5.308479071E-2,1.100435390E0
2.248199957E2,7.504144311E-2,8.586313725E-1,-6.224423051E-1,1.063162017E0
2.250203457E2,1.733410656E-1,-4.226856530E-1,-6.254103184E-1,7.744987751E-1
2.252206957E2,2.005313188E-1,-2.900287509E-1,1.015495211E-1,3.669356775E-1
2.254210467E2,9.369620085E-1,1.485743046E0,1.393282294E0,2.242000391E0
2.256213968E2,5.025187731E-1,-2.017417252E-1,6.247921586E-1,8.267950668E-1
2.258217468E2,-2.636597753E-1,-8.028393984E-1,1.372782141E-1,8.561033143E-1
2.260220968E2,-1.369499713E-1,-5.446799099E-2,-1.394028306E0,1.401797765E0
2.262224468E2,-1.851536334E-1,1.354826838E-1,-9.764282107E-1,1.003020177E0
2.264227968E2,2.013868243E-1,-4.537679553E-1,1.993697286E-1,5.349862605E-1
2.266231460E2,-2.796357870E-1,8.992420435E-1,6.192069054E-1,1.127053512E0
2.268234960E2,-1.774730161E-2,-1.929228604E-1,-1.550952643E-1,2.481707835E-1
2.270238450E2,9.093022346E-1,3.454150259E-1,9.749453664E-1,1.377193001E0
2.272241950E2,-6.265532374E-1,7.776705176E-2,-5.358641148E-1,8.281105139E-1
2.274245450E2,-1.574188918E-1,5.015448928E-1,3.470806405E-2,5.268136641E-1
2.276248950E2,3.157592714E-1,-4.159115553E-1,7.203861475E-1,8.897429633E-1
2.278252450E2,1.570005864E-1,1.222262144E0,6.171365976E-1,1.378198648E0
2.280255940E2,-1.021737933E0,-1.781383395E0,-5.048176646E-1,2.114737828E0
2.282259440E2,4.703999460E-1,-4.413451552E-1,-5.255677104E-1,8.320355001E-1
2.284262940E2,-4.419961274E-1,-1.090789557E0,-5.717102885E-1,1.308447587E0
2.286266432E2,2.059317827E-1,-5.885679722E-1,-6.769894063E-2,6.272187047E-1
2.288269932E2,1.029778272E-1,5.306604505E-1,8.880324960E-1,1.039618517E0
2.290273422E2,-4.960413873E-1,-4.002999663E-1,-2.705328465E-1,6.924486566E-1
2.292276922E2,1.214024663E0,2.558200061E-1,6.562056541E-1,1.403533262E0
2.294280412E2,-9.183620811E-1,-2.205246985E-1,-3.952066302E-1,1.023820460E0
2.296283908E2,3.929906189E-1,-2.491998076E-1,7.713512182E-1,9.008467531E-1
2.298287398E2,-2.563202977E-1,-8.969718814E-1,-4.036856592E-1,1.016474674E0
2.300290898E2,-8.599516749E-1,-1.526728123E-1,-3.505692780E-1,9.411294754E-1
2.302294388E2,1.271272004E-1,2.974093258E-1,-1.016242385E0,1.066471855E0
2.304297878E2,-1.281848997E-1,4.164391011E-2,-1.052688599E0,1.061281711E0
2.306301383E2,3.972369730E-1,-5.284772813E-2,6.567659378E-1,7.693709068E-1
2.308304873E2,6.690629721E-1,7.497009039E-1,2.128361464E0,2.353639570E0
2.310308363E2,7.144314051E-2,3.444103301E-1,3.978341818E-1,5.310316695E-1
2.312311853E2,-6.305079907E-2,-1.404265612E-1,1.255226135E-1,1.986226293E-1
2.314315343E2,-9.785240516E-3,-6.807251573E-1,-8.422024846E-1,1.082953146E0
2.316318843E2,-9.092622399E-1,-1.478364319E-1,-5.783328414E-1,1.087695871E0
2.318322333E2,4.144243300E-1,-1.548268080E0,-2.266335189E-1,1.618716876E0
2.320325823E2,4.837429523E-1,8.525961041E-1,9.896723628E-1,1.392974783E0
2.322329313E2,4.866219684E-2,1.445430070E-1,3.117365837E-1,3.470452246E-1
2.324332803E2,8.909409642E-1,2.590309680E-1,1.190056652E-1,9.354331577E-1
2.326336293E2,-1.549847275E-1,-3.704821765E-1,-4.840120971E-1,6.289236989E-1
2.328339783E2,3.122899868E-2,1.644331664E-1,4.120714664E-1,4.447655675E-1
2.330343273E2,3.519981205E-1,1.438817829E-1,1.152046323E0,1.213183982E0
2.332346763E2,-2.701458931E-1,-2.095397413E-1,-2.350183278E-1,4.148726565E-1
2.334350253E2,-5.093393922E-1,-4.548843484E-3,-1.195828438E0,1.299789583E0
2.336353733E2,-6.746263057E-2,3.833683729E-1,-3.003386855E-1,4.916562233E-1
2.338357223E2,-1.213144660E-1,-1.755438447E-1,4.997638613E-2,2.191585733E-1
2.340360713E2,9.055640697E-1,4.282167256E-1,7.558557391E-1,1.254883958E0
2.342364203E2,6.442772746E-1,4.353315830E-1,1.026035547E0,1.287383291E0
2.344367693E2,-3.495507538E-1,-1.830721349E-1,1.104279533E-1,4.097504960E-1
2.346371185E2,6.150552630E-1,-3.309043944E-1,3.288524747E-1,7.719680336E-1
2.348374665E2,-9.094417691E-1,-2.611498237E-1,-3.693870902E-1,1.015741298E0
2.350378155E2,4.123201668E-1,8.311493397E-1,7.682760954E-1,1.204601720E0
2.352381645E2,-3.421557546E-1,-5.498526692E-1,5.428567529E-2,6.498888003E-1
2.354385135E2,5.122498274E-1,1.627860516E-1,1.675224006E-1,5.629946172E-1
2.356388607E2,-1.131067514E0,-2.186654359E-1,-1.312217474E0,1.746150908E0
2.358392097E2,5.397983193E-1,-7.686224580E-1,-3.790529370E-1,1.012839492E0
2.360395587E2,-1.667794287E-1,-7.711717486E-2,2.835790813E-2,1.859209710E-1
2.362399067E2,7.651999593E-1,3.340243399E-1,9.693931937E-1,1.279385165E0
2.364402557E2,5.292240381E-1,4.389363527E-1,9.379073977E-1,1.162933141E0
2.366406053E2,5.839795470E-1,2.063965499E-1,5.586347580E-1,8.340889881E-1
2.368409533E2,7.625468075E-2,-1.429605961E0,-1.219633460E0,1.880716288E0
2.370413023E2,-1.041078329E0,-4.992500842E-1,-5.481905937E-1,1.278126622E0
2.372416503E2,4.947434366E-1,1.620662808E-1,2.064272910E-1,5.600435464E-1
2.374419993E2,4.417657554E-1,5.716060400E-1,6.751158834E-1,9.887729282E-1
2.376423485E2,-1.345283836E-1,-3.357264102E-1,-3.575905859E-1,5.086070542E-1
2.378426965E2,7.603700757E-1,9.899887443E-1,7.294907570E-1,1.445820573E0
2.380430455E2,-3.339146450E-2,-3.463065624E-1,1.099574789E-1,3.648751461E-1
2.382433935E2,3.415564597E-1,1.113044620E0,1.397718549E0,1.819105902E0
2.384437415E2,2.025161497E-2,1.959098130E-1,5.680894256E-1,6.012623206E-1
