"time","Gyroscope x","Gyroscope y","Gyroscope z","abs Gyroscope"
6.233598696E1,6.310327649E-1,5.904138684E-1,-2.199383825E-1,8.917195627E-1
6.253635896E1,-3.159483075E-1,-9.275343269E-2,-8.033021092E-1,8.681709572E-1
6.273673237E1,3.957340717E-1,3.699168563E-1,2.166464329E-1,5.834206141E-1
6.293710437E1,-2.225509658E-2,4.062848389E-1,1.094054222E0,1.167269164E0
6.313747637E1,2.817209661E-1,-1.389415860E-1,5.305876136E-1,6.165992886E-1
6.333784937E1,-1.679070145E-1,1.558884829E-1,-4.445179999E-1,5.000902287E-1
6.353822137E1,3.251391053E-1,-1.000327319E-1,-4.942804873E-1,6.000293204E-1
6.373859300E1,-4.980269372E-1,-4.972415864E-1,1.269635856E-1,7.151222116E-1
6.393896500E1,9.385339618E-1,1.178475469E-1,4.372311234E-1,1.042067703E0
6.413933700E1,-6.531716883E-2,6.776126027E-1,4.565208852E-1,8.196563247E-1
6.433970900E1,-3.728628159E-3,1.723987516E-3,-1.208125427E-1,1.208823613E-1
6.454008100E1,1.343335748E0,3.232569993E-1,-1.596044302E-1,1.390870085E0
6.474045300E1,-2.101047635E-1,-3.366138339E-1,-6.238029599E-1,7.393125304E-1
6.494082500E1,6.078474969E-2,4.926041067E-1,2.889042795E-1,5.742989417E-1
6.514119700E1,1.628093570E-1,-3.895274997E-1,6.638008952E-1,7.866830291E-1
6.534156900E1,-1.868822426E-1,2.277427018E-1,1.419073045E-1,3.270006022E-1
6.554194000E1,2.681233883E-1,-2.491756082E-1,-2.505822778E-1,4.435877737E-1
6.574231258E1,3.382678628E-1,-3.556720614E-1,-2.680195272E-1,5.592514902E-1
6.594268458E1,-2.290430367E-1,6.523805112E-2,7.942223921E-3,2.382851126E-1
6.614305558E1,1.207049251E0,-1.085844487E-1,-2.744734520E-3,1.211926569E0
6.634342758E1,1.994974464E-1,1.193475008E0,5.412050486E-1,1.325550727E0
6.654379858E1,2.729536295E-1,-4.816195071E-1,5.238663033E-2,5.560623998E-1
6.674417083E1,8.354682326E-1,7.483117580E-1,1.724242568E-1,1.134772127E0
6.694454183E1,-6.018972993E-1,-2.985685766E-1,-5.076863766E-1,8.421217316E-1
6.714491383E1,6.930120587E-1,3.848842978E-1,7.180731893E-1,1.069593727E0
6.734528483E1,-1.716298759E-1,-4.368161559E-1,7.212799191E-1,8.605288433E-1
6.754565583E1,-6.835745573E-1,1.203787178E-1,-2.350436896E-1,7.328101713E-1
6.774602733E1,3.354351223E-1,-5.928142667E-1,-3.587171435E-1,7.698204109E-1
6.794639833E1,2.084638365E-2,5.848296359E-2,-4.114603698E-1,4.161183301E-1
6.814676933E1,8.774887770E-2,-2.703026831E-1,3.706077859E-2,2.865953722E-1
6.834714033E1,2.120414972E-1,-5.051469803E-1,-3.565360308E-1,6.536459359E-1
6.854751133E1,-1.356262714E-1,8.747204542E-1,7.542123795E-1,1.162913011E0
6.874788200E1,2.468959428E-2,-2.681512237E-1,-8.038395643E-2,2.810271077E-1
6.894825300E1,1.055999041E0,5.064724088E-1,2.343056537E-2,1.171408241E0
6.914862400E1,-4.033341408E-1,-2.351061404E-1,-6.394829750E-1,7.917649914E-1
6.934899500E1,2.463839948E-1,3.889856637E-1,2.625615895E-1,5.300504766E-1
6.954936600E1,-2.414443940E-1,-6.312577128E-1,6.190685630E-1,9.165301856E-1
6.974973733E1,-4.501478001E-2,3.323399723E-1,3.332200944E-1,4.727703659E-1
6.995010833E1,-5.107586458E-2,-1.952244043E-1,-3.423013985E-1,3.973557089E-1
7.015047933E1,-2.955767214E-1,-1.333931237E-1,-5.135501623E-1,6.073656995E-1
7.035084933E1,-1.608247757E-1,-4.364967048E-1,2.917517163E-2,4.660956688E-1
7.055122033E1,-6.398743987E-1,3.698636964E-2,-4.490708411E-1,7.826058126E-1
7.075159096E1,9.910258651E-2,4.770759344E-1,4.150343835E-1,6.400596139E-1
7.095196096E1,2.994225025E-1,-1.236013293E0,-6.468699127E-2,1.273407674E0
7.115233196E1,8.346715569E-1,1.088612914E0,-3.578961641E-2,1.372237436E0
7.135270196E1,-4.116817117E-1,-2.957072556E-1,-3.835598826E-1,6.356436079E-1
7.155307296E1,2.445874736E-2,3.090129495E-1,1.139481962E-1,3.302596322E-1
7.175344371E1,-4.445247054E-1,-2.498700768E-1,9.644635916E-1,1.090975384E0
7.195381371E1,-4.882231355E-3,4.259392023E-1,3.698153794E-1,5.641023445E-1
7.215418371E1,1.403665096E-1,1.649440378E-1,-2.704914510E-1,3.465182790E-1
7.235455471E1,-1.054446697E0,-2.052083760E-1,-6.996867657E-1,1.282002295E0
7.255492471E1,-2.768800557E-1,-2.612396181E-1,-3.154999614E-1,4.944177676E-1
7.275529400E1,1.844425127E-2,-5.230792761E-1,-8.373524547E-1,9.874772163E-1
7.295566400E1,2.596046925E-1,6.024402380E-2,5.605857968E-1,6.207095733E-1
7.315603400E1,3.522127122E-2,-2.753263712E-1,-1.665959805E-1,3.237273071E-1
7.335640400E1,3.177297711E-1,4.797496796E-1,-4.322196543E-1,7.196706136E-1
7.355677400E1,-3.139241636E-1,-1.136097312E-1,-5.558133125E-1,6.483702568E-1
7.375714458E1,3.993960917E-1,2.143082172E-1,4.561407864E-1,6.430471733E-1
7.395751458E1,-1.758830100E-1,2.740612924E-1,1.052715778E0,1.101932364E0
7.415788458E1,1.008853242E-1,-2.138657309E-2,2.849740088E-1,3.030600928E-1
7.435825358E1,7.901865244E-2,-2.825583518E-1,-7.051845193E-1,7.637855562E-1
7.455862358E1,-1.031627432E-1,-1.232341826E-1,-6.230864525E-1,6.434795588E-1
7.475899321E1,1.195555851E-1,-9.603030682E-1,2.599343956E-1,1.002018668E0
7.495936221E1,6.531549096E-1,-6.005383730E-1,-3.128276169E-1,9.408075209E-1
7.515973221E1,-1.395739913E-1,1.185367465E0,6.400242448E-1,1.354329340E0
7.536010121E1,-1.593720615E-1,-7.284500599E-1,-3.271555007E-1,8.142908973E-1
7.556047121E1,1.322529912E0,2.601335049E-1,2.456308007E-1,1.370069085E0
7.576083987E1,-5.680868626E-1,-1.268037111E-1,-3.143904507E-1,6.615460831E-1
7.596120987E1,-3.209918505E-3,1.844407469E-1,1.849495769E-1,2.612183735E-1
7.616157887E1,-3.971472383E-1,-3.073599637E-1,9.069263935E-1,1.036682960E0
7.636194788E1,-3.694979548E-1,1.358789057E-1,1.865170896E-1,4.356379694E-1
7.656231787E1,1.594995409E-1,1.654817462E-1,-1.683134139E-1,2.848749149E-1
7.676268725E1,-2.704266012E-1,1.227192059E-1,-7.650631070E-1,8.206778344E-1
7.696305625E1,-5.096746087E-1,-1.162584871E-1,-2.577250898E-1,5.828434305E-1
7.716342525E1,3.358338494E-3,-3.893275857E-1,-6.628946662E-1,7.687760310E-1
7.736379425E1,1.550826281E-1,6.271402240E-1,7.001843452E-1,9.526875665E-1
7.756416325E1,3.865322173E-1,1.131306514E-1,-7.220781446E-1,8.268026041E-1
7.776453196E1,9.480208755E-1,3.310368359E-1,7.157834768E-1,1.233156500E0
7.796490096E1,-5.819112062E-1,-3.026064336E-1,-4.675353765E-1,8.054692011E-1
7.816526996E1,7.582190633E-1,5.386644602E-1,1.808274239E-1,9.474988685E-1
7.836563896E1,-5.930308104E-1,-6.652160883E-1,4.918611646E-1,1.017902447E0
7.856600696E1,-1.983636618E-1,4.636812508E-1,3.118828833E-1,5.929750227E-1
7.876637600E1,-1.157105267E-1,-2.872214615E-1,-5.346923470E-1,6.178842933E-1
7.896674500E1,-1.750772744E-1,3.467538580E-2,-6.878738999E-1,7.106510653E-1
7.916711300E1,-7.752996683E-2,-1.581387669E-1,-6.563511491E-2,1.879540733E-1
7.936748200E1,5.337049365E-1,-1.990678608E-1,-2.562780380E-1,6.246178073E-1
7.956785100E1,4.356688559E-1,5.726625323E-1,5.657655001E-1,9.153361836E-1
7.976821900E1,6.260128319E-2,-2.864431143E-1,-1.389841735E-1,3.244767771E-1
7.996858800E1,1.168729544E0,4.574601352E-1,1.426789165E-1,1.263153116E0
8.016895600E1,-1.994074881E-1,-1.641169637E-1,-1.529991180E-1,3.001773712E-1
8.036932400E1,3.870579898E-1,1.351592541E-1,4.387640953E-1,6.004963304E-1
8.056969300E1,-3.861339688E-1,-5.091430545E-1,4.892557263E-1,8.047964075E-1
8.077006071E1,-1.179285720E-1,8.749828488E-2,2.311283350E-1,2.738309792E-1
8.097042871E1,-1.151712686E-1,-1.473315507E-1,-1.702001989E-1,2.528618489E-1
8.117079671E1,-5.665461421E-1,-1.426825672E-1,-5.783568025E-1,8.220884606E-1
8.137116471E1,-1.321274638E-1,-1.045538485E-1,-1.746445000E-1,2.426723621E-1
8.157153271E1,2.514739633E-1,-5.003084540E-1,-3.915299103E-2,5.613204611E-1
8.177190146E1,1.232134923E-1,8.247831464E-1,7.171328664E-1,1.099876516E0
8.197226946E1,-1.496558785E-1,-4.238665104E-1,-1.945969015E-1,4.898241059E-1
8.217263746E1,8.187799454E-1,6.564934254E-1,1.401323378E-1,1.058782928E0
8.237300546E1,-1.227551579E0,1.186265517E-2,-7.008401752E-1,1.413577219E0
8.257337346E1,5.098410845E-1,-1.298384741E-2,1.961242259E-1,5.464167125E-1
8.277374158E1,-2.118646502E-1,-1.234809086E-1,9.389655590E-1,9.704589047E-1
8.297410958E1,7.299917936E-2,1.796064079E-1,5.412355065E-1,5.749114849E-1
8.317447658E1,-1.413707882E-1,4.612571895E-1,-3.542334437E-1,5.985191954E-1
8.337484458E1,-6.995601207E-2,-2.218902111E-1,-8.975819945E-1,9.272445990E-1
8.357521258E1,-5.240851641E-2,-1.307132125E0,-3.680438101E-1,1.358969202E0
8.377557912E1,-1.482618898E-1,-1.002364829E-1,-2.565993071E-1,3.128452411E-1
8.397594712E1,1.067397594E-1,1.130720377E0,6.978024840E-1,1.332985466E0
8.417631412E1,4.208960757E-2,-2.806877494E-1,-1.970917881E-1,3.455464088E-1
8.437668212E1,9.990722537E-1,4.650583267E-1,-9.719954431E-2,1.106287651E0
8.457704912E1,-1.057963371E-1,-3.600150645E-1,-5.054288507E-1,6.294934747E-1
8.477741575E1,1.149404719E-1,-1.003701612E-1,1.281065494E-1,1.992404812E-1
8.497778375E1,-2.526399493E-1,-1.732054912E-2,9.379506707E-1,9.715340478E-1
8.517815075E1,-3.708371818E-1,4.881605804E-1,3.000085354E-1,6.825145339E-1
8.537851775E1,3.845905364E-1,-1.187693596E0,5.625766516E-2,1.249676311E0
8.557888475E1,1.518192887E-1,7.708008289E-1,-2.177515179E-1,8.152292548E-1
8.577925233E1,4.626333416E-1,-1.756665349E0,2.458494455E-1,1.833124302E0
8.597962033E1,3.460464478E-1,-1.494141854E-2,-4.523024857E-1,5.696919594E-1
8.617998733E1,1.124016047E-1,8.266751766E-1,4.241837561E-1,9.359261869E-1
8.638035433E1,8.136580139E-2,-2.175723016E-2,-8.997623622E-2,1.232456644E-1
8.658072133E1,8.977596164E-1,8.158896118E-2,2.787080407E-1,9.435609463E-1
8.678108688E1,-5.315653682E-1,-9.564931691E-2,-6.528395414E-1,8.472956977E-1
8.698145387E1,9.301534295E-2,3.590618074E-1,3.144860268E-1,4.862907531E-1
8.718182087E1,5.152339861E-2,-2.200468332E-1,6.341370344E-1,6.732050563E-1
8.738218787E1,-1.830170155E-1,-1.124202553E-2,1.591731459E-1,2.428120702E-1
8.758255487E1,-7.303822041E-1,-9.586158991E-1,-1.121570230E0,1.646305678E0
8.778292175E1,-3.201747537E-1,2.340039797E-2,-6.587046385E-1,7.327695765E-1
8.798328875E1,-3.767554760E-1,8.626937270E-1,8.739484102E-2,9.454221351E-1
8.818365575E1,3.546276987E-1,-2.397224456E-1,6.149267778E-2,4.324453781E-1
8.838402175E1,3.165117502E-1,5.966412425E-1,7.785536051E-1,1.030682384E0
8.858438875E1,3.129255492E-3,-7.541032135E-2,5.815414339E-2,9.528070739E-2
8.878475433E1,7.454472184E-1,4.156638384E-1,9.639047831E-2,8.589290461E-1
8.898512133E1,-2.931590676E-1,-3.280331790E-1,-4.034451842E-1,5.969221240E-1
8.918548733E1,2.532058060E-1,8.061245829E-2,2.075037062E-1,3.371488347E-1
8.938585333E1,-1.110674366E-1,-7.915791869E-2,7.602124810E-1,7.723502883E-1
8.958622033E1,-9.913283587E-2,3.482607901E-1,3.992385268E-1,5.389845066E-1
8.978658675E1,2.087989300E-1,-1.063808147E-2,-2.163013220E-1,3.008262353E-1
8.998695275E1,-3.184260726E-1,-1.735541373E-1,-3.607839346E-1,5.115478959E-1
9.018731875E1,-6.849601865E-1,-1.519724578E-1,-4.867352247E-1,8.539187690E-1
9.038768575E1,-8.664268255E-1,8.092808127E-1,7.020234317E-2,1.187669671E0
9.058805175E1,-3.292678297E-2,-1.914627552E-1,4.188151956E-1,4.616798974E-1
9.078841708E1,-2.638069391E-1,-1.116497442E-1,-3.676639497E-1,4.660864152E-1
9.098878308E1,-4.043890536E-1,9.851803631E-2,-1.073497415E0,1.151361372E0
9.118914908E1,9.494790435E-2,-2.389173359E-1,-3.702711761E-1,4.507741583E-1
9.138951508E1,-6.515814923E-3,1.664566100E-1,3.303663805E-2,1.698283790E-1
9.158988108E1,6.382066011E-1,-2.081117630E-1,1.169928670E0,1.348833297E0
9.179024662E1,1.290863473E-2,3.700857162E-1,6.024410129E-1,7.071529143E-1
9.199061162E1,-3.517410755E-1,3.289755061E-2,-3.265255094E-1,4.810643837E-1
9.219097762E1,9.263905138E-2,-5.126403570E-1,-3.075853586E-1,6.049718029E-1
9.239134362E1,-5.563930273E-1,-4.654821008E-2,-5.069717169E-1,7.541619577E-1
9.259170862E1,-9.262508154E-2,5.417307019E-1,3.960044980E-1,6.774002669E-1
9.279207508E1,-4.961430430E-1,-4.276661575E-1,2.706087530E-1,7.087209314E-1
9.299244008E1,-7.114954293E-2,-1.397295892E-1,-1.643607914E-1,2.271587228E-1
9.319280608E1,7.794288993E-1,6.403072476E-1,-2.474969625E-1,1.038632527E0
9.339317108E1,-8.018784225E-2,-2.040000260E-1,-4.135487378E-1,4.680477103E-1
9.359353708E1,9.282250702E-2,2.113198042E-1,2.650606632E-1,3.514672569E-1
9.379390200E1,-5.443773270E-1,-6.541880965E-1,5.803152323E-1,1.030084709E0
9.399426800E1,1.419652253E-1,-1.230960786E-1,3.985766470E-1,4.406473798E-1
9.419463300E1,-4.645091593E-1,-1.753475517E-1,-3.075879514E-1,5.840598179E-1
9.439499800E1,-5.196834207E-1,-5.648332238E-1,-1.273966193E0,1.487312102E0
9.459536300E1,5.438176915E-2,-1.614318192E-1,1.141039357E-1,2.050300397E-1
9.479572821E1,-2.352689393E-3,-6.012132168E-1,-5.687342882E-1,8.275998778E-1
9.499609421E1,6.124170497E-2,2.631660998E-1,4.439494573E-3,2.702344383E-1
9.519645921E1,-9.063819796E-2,2.432208806E-1,3.174131513E-1,4.100277897E-1
9.539682421E1,6.516866684E-1,7.186763287E-1,2.778777480E-1,1.009161643E0
9.559718921E1,-3.106692731E-1,-2.518729270E-1,-2.792287171E-1,4.877745843E-1
9.579755471E1,3.211940229E-1,1.282321513E-1,3.713039681E-2,3.478329359E-1
9.599791971E1,-2.610603571E-1,-5.156387687E-1,6.649730802E-1,8.810363484E-1
9.619828471E1,-2.641735971E-1,1.606623977E-1,4.636113346E-2,3.126490847E-1
9.639864971E1,2.585440874E-1,-1.010587364E-1,-3.881753087E-1,4.772190101E-1
9.659901371E1,6.385802627E-1,-2.254795581E-1,-5.028086901E-1,8.434704273E-1
9.679937858E1,2.315823883E-1,-2.962049246E-1,4.172822833E-1,5.616869803E-1
9.699974358E1,3.381991982E-1,-1.444177330E-1,-2.597313523E-1,4.502172305E-1
9.720010858E1,3.146185577E-1,6.627088189E-1,3.436451256E-1,8.100986285E-1
9.740047258E1,5.120503157E-2,-5.461037159E-1,-8.080735058E-2,5.544195629E-1
9.760083758E1,6.868664622E-1,7.291362286E-1,4.758843482E-1,1.109004549E0
9.780120246E1,-9.011235833E-1,-2.682205141E-1,-5.062747598E-1,1.067838981E0
9.800156646E1,1.156404763E-1,5.716585517E-1,5.338949561E-1,7.907022472E-1
9.820193146E1,-3.167836368E-1,3.976637498E-2,6.593847275E-1,7.326127599E-1
9.840229546E1,-3.032683022E-2,3.785361648E-1,5.262948871E-1,6.489958804E-1
9.860266046E1,-2.530369759E-1,-2.368325293E-1,-6.388979554E-1,7.268479590E-1
9.880302396E1,-2.367926836E-1,-2.679165602E-1,-8.360459208E-1,9.092979930E-1
9.900338896E1,-1.224992633E0,-2.290901393E-1,-2.025374472E-1,1.262580952E0
9.920375296E1,-7.095653415E-1,4.928566813E-1,8.714391850E-3,8.639829991E-1
9.940411696E1,6.473145485E-1,3.935363889E-1,3.646525443E-1,8.407487687E-1
9.960448096E1,-5.116516948E-1,1.189977825E-1,3.347692192E-1,6.229111968E-1
9.980484675E1,1.286484122E0,5.192780495E-1,-9.480829351E-3,1.387364759E0
1.000052107E2,-7.321475446E-2,-2.874217033E-1,-7.005322576E-1,7.607345659E-1
1.002055747E2,3.198828548E-2,3.164315522E-1,1.092405617E-1,3.362821404E-1
1.004059387E2,-2.255544215E-1,1.789002866E-2,3.525338769E-1,4.188973437E-1
1.006063027E2,-6.232108548E-2,3.777882159E-1,9.147928953E-1,9.916924398E-1
1.008066667E2,1.318843961E-1,-1.134389639E-1,-2.719550133E-1,3.228334272E-1
1.010070307E2,-5.033323541E-2,-1.975927502E-1,-6.016088724E-1,6.352240273E-1
1.012073947E2,-3.643832505E-1,-4.421124756E-1,-3.722914457E-1,6.832565513E-1
1.014077587E2,-7.796087768E-3,2.478914410E-1,-1.615054160E-1,2.959644318E-1
1.016081227E2,4.969477355E-1,2.730040550E-1,7.560739517E-1,9.450587740E-1
1.018084859E2,-4.782142118E-2,-8.187089115E-2,-2.324621230E-1,2.510545156E-1
1.020088499E2,6.612770557E-1,-1.494574100E-1,-5.080995560E-1,8.472248938E-1
1.022092139E2,9.306924045E-2,-2.569320500E-1,-4.828122854E-1,5.547825383E-1
1.024095769E2,2.243646234E-1,3.075448051E-2,2.484355569E-1,3.361629787E-1
1.026099409E2,5.275624990E-1,1.244321167E-1,1.293651700E0,1.402619073E0
1.028103051E2,3.597484529E-1,7.871899605E-1,8.492814898E-1,1.212586505E0
1.030106681E2,9.434437007E-2,6.257425547E-1,-4.772097617E-2,6.346116107E-1
1.032110321E2,1.664133519E-1,-6.002062559E-1,-1.783652455E-1,6.478851087E-1
1.034113961E2,-6.173751354E-1,-1.290874630E-1,-3.158932626E-1,7.054106494E-1
1.036117591E2,-3.460241854E-2,8.157560229E-1,-6.295111179E-1,1.030989556E0
1.038121231E2,-7.528555393E-2,-6.071385741E-1,5.879724622E-1,8.485262395E-1
1.040124861E2,-9.348434806E-1,4.282288849E-1,-9.597417116E-1,1.406561930E0
1.042128491E2,5.496616364E-1,-8.935926557E-1,-2.393611372E-1,1.076071328E0
1.044132131E2,4.754253477E-2,3.978883028E-1,-3.555058539E-1,5.356862946E-1
1.046135761E2,3.981869817E-1,-7.621852160E-1,-3.477605581E-1,9.275864281E-1
1.048139393E2,1.432871461E0,-9.894344211E-2,4.767996371E-1,1.513356641E0
1.050143033E2,6.297370046E-2,1.402238607E0,8.014512658E-1,1.616342455E0
1.052146663E2,1.128461026E-2,-2.168280035E-1,-6.857925653E-2,2.276946200E-1
1.054150293E2,1.552757323E-1,7.580227256E-1,-2.003675997E-1,7.992847931E-1
1.056153923E2,-6.547350287E-1,-3.113601506E-1,-2.343218327E-1,7.619250767E-1
1.058157550E2,-5.688004568E-2,5.405005217E-1,5.072032213E-1,7.433917280E-1
1.060161180E2,1.763785630E-1,-2.944861948E-1,6.515489221E-1,7.364424718E-1
1.062164810E2,-1.547809988E-1,-6.739115119E-1,-4.292705357E-1,8.138716584E-1
1.064168440E2,-7.601099610E-1,-3.084696829E-1,-9.683190584E-1,1.269079390E0
1.066172070E2,-4.251616001E-1,-1.992372274E-1,-8.067508936E-1,9.334371234E-1
1.068175705E2,-6.037778035E-2,-1.954175085E-1,-2.832434475E-1,3.493713348E-1
1.070179335E2,4.845726192E-1,3.404784501E-1,1.002665281E0,1.164505846E0
1.072182955E2,4.520004094E-1,4.390387237E-1,7.792273164E-1,1.002125033E0
1.074186585E2,-2.825849354E-1,1.140617132E-1,-2.407430410E-1,3.883574796E-1
1.076190215E2,2.322903126E-1,-4.842696488E-1,-5.774184689E-2,5.401944122E-1
1.078193829E2,-8.221982718E-1,-1.884191334E-1,-5.491349101E-1,1.006509273E0
1.080197459E2,3.905396909E-3,3.225409091E-1,-2.336920947E-1,3.983213342E-1
1.082201089E2,6.910175085E-1,6.016642451E-1,5.411949158E-1,1.064141437E0
1.084204709E2,-7.559577227E-1,2.524042130E-1,1.438816488E-1,8.098653555E-1
1.086208339E2,1.293533206E0,1.091980040E-1,1.119314283E-1,1.302950883E0
1.088211965E2,-1.004450321E0,-3.069324493E-1,-5.668213964E-1,1.193488363E0
1.090215595E2,-6.747847199E-1,-1.888105720E-1,-3.265542388E-1,7.730598433E-1
1.092219215E2,-5.556070805E-1,-1.740490347E-1,9.216019511E-1,1.090111210E0
1.094222835E2,-7.104490995E-1,6.147029400E-1,3.525228202E-1,1.003429104E0
1.096226465E2,-1.022505641E0,-1.552619815E0,-1.533937573E0,2.410209650E0
1.098230083E2,-2.459080368E-1,-2.162300646E-1,-8.812323213E-1,9.401045726E-1
1.100233703E2,1.586194634E-1,2.542439401E-1,9.786050767E-2,3.152408511E-1
1.102237323E2,7.469354272E-1,-7.765017450E-2,1.234450579E0,1.444925712E0
1.104240953E2,2.753063850E-2,8.403958678E-1,6.372454762E-1,1.055037889E0
1.106244573E2,3.875879049E-1,-6.753534079E-2,-3.792200089E-1,5.464368412E-1
1.108248190E2,3.612622023E-1,2.632134408E-2,-1.785685718E-1,4.038439386E-1
1.110251810E2,-3.635913134E-1,-3.821275830E-1,1.824264228E-2,5.277811354E-1
1.112255430E2,3.650445044E-1,9.254788607E-2,1.246439934E0,1.302088749E0
1.114259050E2,-8.692508936E-1,8.030098677E-2,5.286032557E-1,1.020522791E0
1.116262670E2,-4.119089618E-2,1.443692148E-1,1.322599053E-1,2.000795908E-1
1.118266292E2,-4.631818235E-1,-1.350676179E0,-1.286556959E0,1.922002172E0
1.120269902E2,-9.903190657E-4,1.836932302E-1,-9.505776763E-1,9.681642950E-1
1.122273522E2,-1.164257288E0,1.558528423E0,3.134563565E-1,1.970472219E0
1.124277142E2,1.361573935E0,-1.527401805E-1,8.662863374E-1,1.621007452E0
1.126280762E2,3.923848271E-1,4.307618141E-1,9.451326132E-1,1.110314032E0
1.128284373E2,1.102186926E-2,-1.058483571E-1,-3.623599410E-1,3.776639818E-1
1.130287993E2,4.559271634E-1,-5.345235467E-1,4.537245724E-3,7.025706988E-1
1.132291613E2,-9.803197384E-1,-1.011180952E-1,-5.813733339E-1,1.144223148E0
1.134295223E2,-2.823937833E-1,7.121620327E-2,-2.220508903E-1,3.662302478E-1
1.136298843E2,5.814618990E-2,1.999602169E-1,7.069180012E-1,7.369519171E-1
1.138302452E2,-2.097158879E-1,-5.007499456E-1,-5.275325179E-1,7.569820468E-1
1.140306072E2,7.414934635E-1,2.706518210E-2,1.073891521E-1,7.497182874E-1
1.142309682E2,-5.131195188E-1,-9.937244058E-1,-4.115190506E-1,1.191691136E0
1.144313292E2,3.507441878E-1,4.616327584E-1,4.108313844E-2,5.812177846E-1
1.146316912E2,-5.357337594E-1,-5.824365616E-1,1.265609711E-1,8.014116849E-1
1.148320520E2,-1.391612552E-2,2.691229880E-1,2.406414449E-1,3.612881761E-1
1.150324130E2,-1.724831313E-1,-5.127342939E-1,-8.136948943E-1,9.771111850E-1
1.152327750E2,-2.262240648E-1,6.546207517E-2,-5.241547227E-1,5.746309982E-1
1.154331360E2,2.685493231E-1,7.998321205E-2,1.825169474E-1,3.344076692E-1
1.156334970E2,6.601428390E-1,2.729342580E-1,5.798779726E-1,9.200761600E-1
1.158338585E2,-2.444040328E-1,2.157309353E-1,2.504907548E-1,4.111189438E-1
1.160342205E2,3.039311767E-1,-3.154437840E-1,-1.108094156E-1,4.518380989E-1
1.162345815E2,2.465484291E-1,-6.716807932E-2,-9.294761112E-4,2.555357954E-1
1.164349425E2,-5.489993095E-1,-2.918387949E-1,-5.559376255E-2,6.242281558E-1
1.166353035E2,6.452281028E-2,-3.155305684E-1,2.615487576E-1,4.148861111E-1
1.168356637E2,-6.283240318E-1,-2.921994925E-1,1.757796258E-1,7.148916766E-1
1.170360247E2,-1.067807674E-1,1.667466946E-2,-1.661316603E-1,1.981915878E-1
1.172363857E2,4.684030116E-1,1.216448247E-1,-6.571168900E-1,8.160891199E-1
1.174367467E2,-5.269163847E-1,-4.544880986E-2,-4.457862377E-1,6.916876756E-1
1.176371077E2,1.834454685E-1,-3.809723258E-2,5.287658423E-2,1.946781247E-1
1.178374693E2,5.695784092E-1,1.250718087E-1,5.432503819E-1,7.969840017E-1
1.180378303E2,-3.001540601E-1,-1.195867732E-2,3.278552294E-1,4.446622552E-1
1.182381903E2,8.148102462E-2,7.630423307E-1,1.878231913E-1,7.900318393E-1
1.184385513E2,-2.520432472E-1,-1.636509784E-2,-4.204008877E-1,4.904391107E-1
1.186389123E2,-3.444380462E-1,-1.427052766E-1,-1.564395428E-1,4.043212760E-1
1.188392735E2,-7.228015065E-1,2.235922515E-1,4.269991443E-2,7.577986510E-1
1.190396335E2,-1.615986824E-1,-1.620798185E-2,4.695035983E-3,1.624773098E-1
1.192399945E2,2.362028509E-1,3.655503988E-1,1.303148121E-1,4.543135824E-1
