"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
7.055122033E1,5.731581116E-1,4.623884583E0,1.196432007E1,1.283953946E1
7.075159096E1,-4.516108704E-1,1.369651794E0,1.087683151E1,1.097202635E1
7.095196096E1,-1.196012878E-1,3.734434204E0,9.163644104E0,9.896094005E0
7.115233196E1,-6.875202942E-1,-4.743635559E-1,1.239048386E1,1.241860681E1
7.135270196E1,-1.049467621E0,3.123704224E0,5.006339264E0,5.993525105E0
7.155307296E1,-1.349892883E0,3.165317688E0,1.215232910E1,1.263014447E1
7.175344371E1,-1.951940918E-1,2.091001740E0,4.857997742E0,5.292497621E0
7.195381371E1,3.897894287E-1,2.845732269E0,5.259313202E0,5.992537301E0
7.215418371E1,5.533992004E-1,5.275479584E0,1.237491623E1,1.346385856E1
7.235455471E1,1.440604248E0,1.923649750E0,5.209466858E0,5.737099782E0
7.255492471E1,3.671864319E-1,3.938310242E0,1.165311722E1,1.230610638E1
7.275529400E1,-8.687933350E-1,1.421893158E0,1.448687439E1,1.458239046E1
7.295566400E1,-8.577163696E-2,1.630259857E0,7.816445618E0,7.985106516E0
7.315603400E1,1.498384094E-1,3.465742950E0,1.001761826E1,1.060124999E1
7.335640400E1,-1.203796692E0,-1.067430267E0,1.275811935E1,1.285916573E1
7.355677400E1,2.480342102E-1,3.171903992E0,4.317322083E0,5.362999708E0
7.375714458E1,-1.298100586E0,2.917133789E0,1.387015686E1,1.423291910E1
7.395751458E1,-2.725831604E-1,1.844464417E0,5.953270111E0,6.238411302E0
7.415788458E1,1.494641876E0,3.212918701E0,5.802084503E0,6.798601731E0
7.435825358E1,2.332150269E-1,3.326831818E0,1.187286026E1,1.233235622E1
7.455862358E1,5.625302124E-1,2.943628693E0,8.133037262E0,8.667622813E0
7.475899321E1,-6.512956238E-1,3.000510406E0,1.079420334E1,1.122239165E1
7.495936221E1,-6.815327454E-1,2.064806213E0,1.389111328E1,1.406026101E1
7.515973221E1,2.649490356E-1,1.753753052E0,7.210655365E0,7.425590788E0
7.536010121E1,-3.255729675E-1,3.748504944E0,1.069870193E1,1.134105419E1
7.556047121E1,-1.712438965E0,-7.005432129E-1,1.102921463E1,1.118332613E1
7.576083987E1,-3.570075989E-1,2.986289978E0,4.373155975E0,5.307530070E0
7.596120987E1,-7.039860535E-1,2.327958984E0,1.204649918E1,1.228955377E1
7.616157887E1,-1.028511200E0,2.173330536E0,5.781128082E0,6.261201387E0
7.636194788E1,1.460213470E0,3.653003540E0,4.206103363E0,5.759163459E0
7.656231787E1,3.706292725E-1,3.641178131E0,1.442280762E1,1.487995040E1
7.676268725E1,2.200274506E0,2.486479340E0,5.662424927E0,6.564056936E0
7.696305625E1,-1.069974976E0,2.756966858E0,1.182196609E1,1.218624614E1
7.716342525E1,1.159039764E0,4.140090637E0,1.387689285E1,1.452762468E1
7.736379425E1,-4.930746460E-1,5.605842590E-1,9.006470947E0,9.037361133E0
7.756416325E1,1.241667938E0,3.736080780E0,1.191896439E1,1.255236037E1
7.776453196E1,-7.153623962E-1,-2.356100464E-1,1.029798523E1,1.032549056E1
7.796490096E1,4.724176025E-1,2.840942230E0,3.852688293E0,4.810128713E0
7.816526996E1,-8.753796387E-1,3.498524780E0,1.451366867E1,1.495501733E1
7.836563896E1,-1.057700500E0,3.371139679E0,7.430997162E0,8.228185213E0
7.856600696E1,1.230890350E0,3.645818481E0,5.131628723E0,6.414101403E0
7.876637600E1,1.782792664E-1,5.018014984E0,1.212328949E1,1.312198178E1
7.896674500E1,2.647993469E-1,1.502126312E0,8.084687805E0,8.227312991E0
7.916711300E1,-1.076710968E0,3.289858704E0,1.172451874E1,1.222484423E1
7.936748200E1,-2.488425293E0,5.192701721E-1,1.446397202E1,1.468565247E1
7.956785100E1,-7.923023987E-1,9.526190186E-1,7.584128723E0,7.684675307E0
7.976821900E1,7.444020081E-1,4.062551880E0,1.047192352E1,1.125698203E1
7.996858800E1,6.400689697E-1,9.373507690E-1,1.109702362E1,1.115492035E1
8.016895600E1,-5.551954651E-1,2.635569305E0,5.349725189E0,5.989493064E0
8.036932400E1,2.896476746E-1,3.062481537E0,1.433344345E1,1.465981890E1
8.056969300E1,-8.617579651E-1,3.172951813E0,6.310128021E0,7.115333136E0
8.077006071E1,8.720864868E-1,3.287463684E0,6.451733551E0,7.293340670E0
8.097042871E1,1.049467621E0,4.119134216E0,1.275497589E1,1.344462937E1
8.117079671E1,1.560804291E0,1.665885773E0,7.301217041E0,7.649774880E0
8.137116471E1,-4.779560852E-1,2.901715851E0,9.304351501E0,9.758040467E0
8.157153271E1,5.857319641E-1,2.587219849E0,1.421653656E1,1.446190514E1
8.177190146E1,6.212081909E-2,1.184187469E0,8.465795288E0,8.548441309E0
8.197226946E1,8.921447754E-2,3.236719208E0,9.955198059E0,1.046853757E1
8.217263746E1,7.487429810E-1,3.104544067E-1,1.100346817E1,1.103328191E1
8.237300546E1,1.954934692E-1,3.104095001E0,4.520898743E0,5.487453773E0
8.257337346E1,-4.167333984E-1,3.244203644E0,1.294897247E1,1.335568838E1
8.277374158E1,-1.427431641E0,2.411784668E0,4.610711975E0,5.395640026E0
8.297410958E1,7.680528259E-1,2.750230865E0,5.367687836E0,6.079946353E0
8.317447658E1,9.229806519E-1,4.303999786E0,1.204739731E1,1.282638255E1
8.337484458E1,3.270249481E0,2.116299133E0,6.599326630E0,7.663182476E0
8.357521258E1,-7.553292847E-1,4.023782501E0,1.216699860E1,1.283733628E1
8.377557912E1,2.715802460E0,4.070186005E0,1.321646622E1,1.409315353E1
8.397594712E1,6.777905273E-1,1.396745453E0,9.464219055E0,9.590711141E0
8.417631412E1,-2.237846375E-1,3.365900574E0,1.013003448E1,1.067693612E1
8.437668212E1,7.873626709E-1,1.137634277E-2,1.383348312E1,1.385587690E1
8.457704912E1,-1.003962250E0,2.726430359E0,4.690496063E0,5.517437450E0
8.477741575E1,-9.970765686E-1,3.501518555E0,1.369756577E1,1.417314721E1
8.497778375E1,-4.438270569E-1,2.341131592E0,7.057074738E0,7.448502094E0
8.517815075E1,1.277144165E0,4.456981659E0,5.266348572E0,7.016424303E0
8.537851775E1,7.493417358E-1,4.775070190E0,1.292322601E1,1.379755699E1
8.557888475E1,2.455643463E0,2.177821198E0,4.279899902E0,5.393573320E0
8.577925233E1,9.204359436E-1,4.041745148E0,1.195578781E1,1.265400207E1
8.597962033E1,2.865042114E-1,4.793032837E-1,1.617895569E1,1.618858930E1
8.617998733E1,-4.590953064E-1,1.448088684E0,6.040239258E0,6.228340038E0
8.638035433E1,6.346801758E-1,3.523672485E0,1.158321259E1,1.212393915E1
8.658072133E1,1.651216278E0,9.144483948E-1,7.241790619E0,7.483733188E0
8.678108688E1,7.204518127E-1,3.600612488E0,5.796546021E0,6.861734975E0
8.698145387E1,-2.444416809E-1,4.242328033E0,1.258058853E1,1.327886692E1
8.718182087E1,-4.667294312E-1,2.073039093E0,8.967551880E0,9.215872946E0
8.738218787E1,1.645977173E0,3.437152405E0,8.545279999E0,9.356552130E0
8.758255487E1,2.589465179E0,3.866160278E0,1.362047607E1,1.439339757E1
8.778292175E1,-5.242098999E-1,1.793270874E0,6.367309113E0,6.635754801E0
8.798328875E1,-6.930587769E-1,3.172203369E0,1.182600769E1,1.226367248E1
8.818365575E1,-1.216220856E0,3.135829010E0,1.228240860E1,1.273460552E1
8.838402175E1,-9.928852844E-1,3.929328918E-1,8.174800415E0,8.244245221E0
8.858438875E1,-9.099577332E-1,2.890638885E0,9.170529785E0,9.658283118E0
8.878475433E1,-5.366340637E-1,2.927911377E-1,1.217747681E1,1.219281117E1
8.898512133E1,-6.288423157E-1,2.786605225E0,5.185666351E0,5.920451574E0
8.918548733E1,-7.993377686E-1,3.594175873E0,1.361029724E1,1.409954723E1
8.938585333E1,-1.860780487E0,1.485810242E0,6.585106201E0,7.002410997E0
8.958622033E1,5.891748047E-1,3.143313446E0,5.277575226E0,6.170927534E0
8.978658675E1,1.951940918E-1,3.522924042E0,1.373244324E1,1.417847283E1
8.998695275E1,1.607207794E0,2.477498016E0,4.568200378E0,5.439629400E0
9.018731875E1,-1.360071716E0,3.293750610E0,9.655072174E0,1.029169601E1
9.038768575E1,1.811233521E-1,4.372557220E0,1.280766632E1,1.353471015E1
9.058805175E1,-2.697390747E-1,1.517693939E0,1.024978546E1,1.036504974E1
9.078841708E1,1.813778229E0,3.839365997E0,9.606423340E0,1.050304204E1
9.098878308E1,-1.240919495E-1,1.035097504E0,1.561148575E1,1.564625556E1
9.118914908E1,-2.401007080E-1,2.841241608E0,5.403613129E0,6.109773897E0
9.138951508E1,-4.941224670E-1,4.084855499E0,1.030082932E1,1.109221736E1
9.158988108E1,-3.413651276E0,-3.472778320E-2,9.636361084E0,1.022319304E1
9.179024662E1,5.418731689E-2,1.836680603E0,6.114484863E0,6.384610955E0
9.199061162E1,1.013242950E0,4.313130798E0,1.151420609E1,1.233720796E1
9.219097762E1,1.485810242E0,2.154918823E0,6.384074249E0,6.899834145E0
9.239134362E1,-4.764591980E-1,2.713108063E0,7.745044098E0,8.220320967E0
9.259170862E1,1.204096069E0,4.218677216E0,1.467054245E1,1.531247532E1
9.279207508E1,3.558100891E-1,2.038910065E0,9.643546143E0,9.863150474E0
9.299244008E1,1.312620392E0,3.424877930E0,7.145091705E0,8.031506497E0
9.319280608E1,-6.387217712E-1,7.244934082E-2,1.373902954E1,1.375405930E1
9.339317108E1,-2.447410583E-1,3.091521149E0,4.392914886E0,5.377276485E0
9.359353708E1,-3.869453430E-1,2.988984375E0,1.278356644E1,1.313405212E1
9.379390200E1,-2.051783295E0,2.041155396E0,6.505322113E0,7.120066420E0
9.399426800E1,5.436694336E-1,2.863994293E0,4.354145508E0,5.239906761E0
9.419463300E1,1.059496765E0,4.568799133E0,1.322005875E1,1.402734516E1
9.439499800E1,9.479786682E-1,1.730401611E0,7.085515594E0,7.355099220E0
9.459536300E1,6.274951172E-1,3.308420105E0,1.080827408E1,1.132069708E1
9.479572821E1,1.145268402E0,3.128643951E0,1.563408875E1,1.598514259E1
9.499609421E1,1.140178986E0,2.384691010E0,7.997119904E0,8.422629404E0
9.519645921E1,3.125500488E-1,2.703977051E0,9.489965515E0,9.872619961E0
9.539682421E1,2.779719543E-1,-7.080276489E-2,1.131033005E1,1.131396691E1
9.559718921E1,1.110690308E-1,2.574645996E0,4.800666962E0,5.448627498E0
9.579755471E1,8.583151245E-1,3.127296753E0,1.304522232E1,1.344226600E1
9.599791971E1,-1.708547058E0,1.854942627E0,7.718698883E0,8.120237536E0
9.619828471E1,1.097068634E0,3.244652710E0,4.112098846E0,5.351699517E0
9.639864971E1,1.734892273E0,4.222718811E0,1.294508057E1,1.372648230E1
9.659901371E1,2.110610962E0,2.596650238E0,4.545148315E0,5.644080465E0
9.679937858E1,-1.643133087E0,1.276395721E0,1.152947433E1,1.171570957E1
9.699974358E1,1.146765289E0,2.930156708E0,1.415755920E1,1.450301250E1
9.720010858E1,-4.914280701E-1,1.043330383E0,6.554719391E0,6.655402777E0
9.740047258E1,6.837780762E-1,3.753145294E0,7.009174347E0,7.980111345E0
9.760083758E1,1.827699280E-1,1.035696259E0,1.239781860E1,1.244234615E1
9.780120246E1,3.263214111E-2,3.365451508E0,3.482208710E0,4.842840716E0
9.800156646E1,7.074288940E-1,3.913461914E0,1.396730484E1,1.452243934E1
9.820193146E1,-1.296603699E0,2.304906921E0,6.160738678E0,6.704362619E0
9.840229546E1,1.229393463E0,2.702929230E0,5.171745300E0,5.963571427E0
9.860266046E1,9.565109253E-2,3.795058136E0,1.264390686E1,1.320151492E1
9.880302396E1,2.175426178E0,2.181264038E0,6.306236115E0,7.018476031E0
9.900338896E1,-3.775149536E-1,3.213667145E0,8.317902832E0,8.925115214E0
9.920375296E1,-2.379900970E0,6.396199036E-1,1.168140839E1,1.193852353E1
9.940411696E1,-2.562670898E-1,4.843927002E-1,8.779991913E0,8.797077191E0
9.960448096E1,-6.689588928E-1,2.678380280E0,9.081914063E0,9.492227871E0
9.980484675E1,-1.640887756E0,-2.151775360E0,1.099792969E1,1.132594840E1
1.000052107E2,-3.680845642E-1,1.816921692E0,3.909570007E0,4.326826588E0
1.002055747E2,-1.670526123E0,3.085982666E0,1.394425278E1,1.437901708E1
1.004059387E2,-4.120032349E0,1.736688538E0,6.693780212E0,8.049686153E0
1.006063027E2,6.950047302E-1,2.742596741E0,4.505630493E0,5.320298356E0
1.008066667E2,-6.038442993E-1,3.050955505E0,1.519370453E1,1.550875929E1
1.010070307E2,3.818559265E-1,7.774832153E-1,7.952213287E0,7.999249356E0
1.012073947E2,-2.545756073E0,2.497406616E0,9.733958130E0,1.036667038E1
1.014077587E2,-6.511459351E-2,2.896027679E0,1.340477463E1,1.371419699E1
1.016081227E2,-1.597178650E0,4.927752686E-1,1.024918671E1,1.038458643E1
1.018084859E2,2.412982178E-1,3.365900574E0,8.498876495E0,9.144310427E0
1.020088499E2,-1.117575989E0,1.004411316E-1,1.587733292E1,1.591693328E1
1.022092139E2,-1.699116669E0,2.041155396E0,6.479425964E0,7.002590494E0
1.024095769E2,-1.295106812E0,3.212619324E0,1.317575089E1,1.362345903E1
1.026099409E2,-2.235451355E0,4.876858521E-1,5.826932831E0,6.260050037E0
1.028103051E2,3.260220337E-1,2.249671783E0,4.658163300E0,5.183222822E0
1.030106681E2,-1.316661987E0,4.388424225E0,1.567794754E1,1.633370457E1
1.032110321E2,5.888754272E-1,2.373314667E0,1.462758179E0,2.849396123E0
1.034113961E2,-4.474195862E-1,4.174968109E0,4.980293427E0,6.514128154E0
1.036117591E2,5.321434021E-1,5.190007324E0,1.495090942E1,1.583505747E1
1.038121231E2,-1.379680939E0,1.686692505E0,9.776769104E0,1.001666937E1
1.040124861E2,-2.674937439E-1,6.568041687E0,3.968697052E0,7.678624929E0
1.042128491E2,6.357279968E-1,4.427193604E0,1.150866760E1,1.234721115E1
1.044132131E2,1.241368561E0,2.267185364E0,5.581892395E0,6.151312713E0
1.046135761E2,-1.759740601E0,2.890638885E0,1.494776596E1,1.532606236E1
1.048139393E2,-1.865570526E0,-4.959187317E-1,1.293864395E1,1.308184987E1
1.050143033E2,6.581813049E-1,1.816173248E0,4.794080658E0,5.168645592E0
1.052146663E2,2.267784119E-1,2.831960907E0,1.449001785E1,1.476590832E1
1.054150293E2,4.270619202E0,1.757495270E0,7.577841797E0,8.874157103E0
1.056153923E2,1.432521057E-1,3.266956329E0,5.335055695E0,6.257503023E0
1.058157550E2,1.242416382E-1,4.326303406E0,1.288670197E1,1.359409521E1
1.060161180E2,1.146016846E0,1.686093750E0,9.543853455E0,9.759170329E0
1.062164810E2,1.365610199E0,3.763623505E0,1.018916153E1,1.094754611E1
1.064168440E2,1.554667053E0,1.484463043E0,1.461410980E1,1.477135151E1
1.066172070E2,6.310876465E-1,2.064357147E0,5.379213867E0,5.796187012E0
1.068175705E2,-1.221459961E-1,2.805316315E0,1.397119675E1,1.425058096E1
1.070179335E2,-5.870791626E-1,7.316784668E-1,6.439309387E0,6.507282129E0
1.072182955E2,-5.837860107E-3,1.812281342E0,5.373974762E0,5.671331632E0
1.074186585E2,6.605763245E-1,4.137994995E0,1.127679977E1,1.203019438E1
1.076190215E2,1.515149231E0,1.982327728E0,7.866142273E0,8.252362975E0
1.078193829E2,1.273102570E0,3.033591614E0,8.311765594E0,8.939178683E0
1.080197459E2,1.038839722E-1,3.011287994E0,1.698413132E1,1.724932937E1
1.082201089E2,-8.857081604E-1,-2.823129272E-1,9.870923309E0,9.914600673E0
1.084204709E2,1.663490753E0,4.018393707E0,8.033643951E0,9.135322907E0
1.086208339E2,-8.408015442E-1,-1.573527832E0,1.596400269E1,1.606338441E1
1.088211965E2,5.927673340E-2,2.840193787E0,3.325484619E0,4.373678364E0
1.090215595E2,-1.103505249E0,1.943708038E0,1.433658691E1,1.450977082E1
1.092219215E2,-1.776954803E0,1.742825775E0,7.101681976E0,7.525217402E0
1.094222835E2,-4.572990417E-1,2.299817505E0,3.946543121E0,4.590586627E0
1.096226465E2,1.657802582E0,3.528163147E0,1.664538574E1,1.709576296E1
1.098230083E2,-4.613406372E-1,1.591939545E0,3.715423737E0,4.068351047E0
1.100233703E2,-2.491269379E0,3.732637939E0,1.387794067E1,1.458548067E1
1.102237323E2,-3.556604004E0,-3.418890381E-1,6.484066315E0,7.403339525E0
1.104240953E2,-2.670446777E-1,2.411934357E0,4.052971802E0,4.723909464E0
1.106244573E2,1.632654877E0,4.509522400E0,1.273357040E1,1.360680600E1
1.108248190E2,5.523513794E-1,1.796414337E0,5.597759399E0,5.904837577E0
1.110251810E2,-1.460063782E0,3.764821014E0,5.267845459E0,6.637458798E0
1.112255430E2,3.118016052E-1,3.649411011E0,1.313683182E1,1.363788001E1
1.114259050E2,5.120851135E-1,2.807711334E0,7.555837555E0,8.076890197E0
1.116262670E2,4.969665527E-1,4.383334808E0,5.830225983E0,7.311096690E0
1.118266292E2,3.694167938E0,4.565356293E0,1.585652618E1,1.690913296E1
1.120269902E2,-1.903890839E0,-3.040177917E-1,9.143585815E0,9.344644921E0
1.122273522E2,-1.732197876E0,2.972817993E0,1.272907974E1,1.318588743E1
1.124277142E2,-4.259392548E0,-2.223925323E0,8.615933075E0,9.865220295E0
1.126280762E2,-8.741821289E-2,1.492396545E0,6.054609375E0,6.236440016E0
1.128284373E2,-6.807843018E-1,3.889362030E0,1.169667664E1,1.234515486E1
1.130287993E2,1.178798676E0,1.361269226E0,8.858578491E0,9.039747403E0
1.132291613E2,-2.941383362E-1,2.831811218E0,6.623426514E0,7.209400177E0
1.134295223E2,5.369334412E-1,4.495152283E0,1.318218750E1,1.393788933E1
1.136298843E2,-6.750961304E-2,1.437161407E0,7.501051483E0,7.637785269E0
1.138302452E2,-1.528321838E-1,2.981499939E0,9.995314636E0,1.043163526E1
1.140306072E2,2.915936279E-1,2.129621429E0,7.819738770E0,8.109785984E0
1.142309682E2,1.524130554E0,3.582350464E0,4.277804260E0,5.784100456E0
1.144313292E2,-1.173559570E0,2.959645386E0,1.305375458E1,1.343641513E1
1.146316912E2,-9.294172668E-1,2.586770782E0,6.547684021E0,7.101222823E0
1.148320520E2,4.451742554E-1,2.929857330E0,6.718927917E0,7.343448540E0
1.150324130E2,-5.343887329E-2,1.887125702E0,1.451965622E1,1.464187542E1
1.152327750E2,-4.894821167E-1,1.408870239E0,6.831643524E0,6.992557568E0
1.154331360E2,1.019380188E-1,3.784879303E0,1.372735382E1,1.423994191E1
1.156334970E2,-2.805016937E0,-4.933740234E-1,9.233399048E0,9.662670227E0
1.158338585E2,-8.038284302E-2,2.525248718E0,4.637506256E0,5.281080076E0
1.160342205E2,3.755989380E0,6.212530975E0,1.473850113E1,1.642943739E1
1.162345815E2,1.157692566E0,1.528172150E0,4.893773346E0,5.255909032E0
1.164349425E2,-9.250762939E-2,2.470462646E0,5.593867493E0,6.115807132E0
1.166353035E2,1.301393738E0,4.702321472E0,1.409454025E1,1.491514391E1
1.168356637E2,9.984237671E-1,2.149380341E0,5.998625793E0,6.449821492E0
1.170360247E2,-3.186872864E-1,2.901416473E0,9.223369904E0,9.674209607E0
1.172363857E2,1.130149841E0,1.491648102E0,1.392329636E1,1.404850291E1
1.174367467E2,-3.327580261E-1,2.366878052E0,7.326514435E0,7.706533162E0
1.176371077E2,-4.707710266E-1,2.619402924E0,1.284643570E1,1.311921519E1
1.178374693E2,-2.449506226E0,-5.276527405E-1,7.900570679E0,8.288396420E0
1.180378303E2,3.255729675E-1,2.267933807E0,4.865631866E0,5.378093991E0
1.182381903E2,-1.315015411E0,2.238145752E0,1.387090530E1,1.411171768E1
1.184385513E2,2.494562531E0,8.951385498E-1,6.488407288E0,7.008819043E0
1.186389123E2,-3.185375977E-1,2.390678558E0,6.628665619E0,7.053794586E0
1.188392735E2,3.691473541E0,3.813769226E0,1.474314148E1,1.566946181E1
1.190396335E2,1.182540894E-1,1.247805176E0,7.612719269E0,7.715212016E0
1.192399945E2,6.548881531E-1,2.051184540E0,1.037851776E1,1.059952204E1
1.194403545E2,4.355941772E-2,-6.656657410E-1,1.263208145E1,1.264968340E1
1.196407155E2,1.238674164E0,3.085084534E0,6.749464417E0,7.523784299E0
1.198410765E2,-1.078207855E0,1.642833710E0,1.372286316E1,1.386284271E1
1.200414365E2,-6.580316162E-1,1.013242950E0,7.619305573E0,7.714498318E0
1.202417975E2,8.129594421E-1,2.692750397E0,5.471272430E0,6.151961456E0
1.204421575E2,2.600542145E0,3.085533600E0,1.508188705E1,1.561238784E1
1.206425175E2,7.164102173E-1,7.924520874E-1,6.764732666E0,6.848564226E0
1.208428785E2,1.565744019E-1,2.479294281E0,1.014664993E1,1.044633527E1
1.210432385E2,1.256337433E0,1.408271484E0,1.429512314E1,1.441915940E1
1.212435985E2,-5.742059326E-1,8.253836060E-1,7.581733704E0,7.648114572E0
1.214439595E2,1.183888092E0,3.305875397E0,1.143681702E1,1.196374467E1
1.216443195E2,1.316512299E0,5.472619629E-1,8.549920349E0,8.667977749E0
1.218446787E2,1.049317932E-1,2.410886536E0,5.447471924E0,5.958047913E0
1.220450387E2,-1.409768372E0,1.104702759E0,1.616907623E1,1.626796980E1
1.222453987E2,-1.582808533E0,1.478924561E0,6.086044006E0,6.460064423E0
1.224457587E2,7.798782349E-1,2.675536194E0,5.852529602E0,6.482191507E0
1.226461187E2,2.011666718E0,4.317621460E0,1.443852493E1,1.520393568E1
1.228464790E2,1.598076782E0,1.541195068E0,5.236710205E0,5.687905187E0
1.230468390E2,-8.641529846E-1,3.689976654E0,9.048982544E0,9.810543979E0
1.232471990E2,-1.202748871E0,-2.838098145E-1,1.549772232E1,1.554691448E1
1.234475590E2,-1.309776306E-1,1.605411530E0,7.766000519E0,7.931283968E0
1.236479190E2,-8.446934509E-1,2.252066803E0,1.261232254E1,1.283962584E1
1.238482791E2,-9.087602234E-1,8.765771484E-1,8.421038361E0,8.515169975E0
1.240486381E2,-1.662293243E0,1.833537140E0,6.887776794E0,7.318917026E0
1.242489981E2,-3.972738647E-1,2.177671509E0,1.436158493E1,1.453118032E1
1.244493581E2,-1.232686615E0,2.387834473E0,7.033573608E0,7.529437394E0
1.246497181E2,1.018182678E0,3.194207611E0,5.319637756E0,6.287941164E0
1.248500770E2,1.296154633E0,3.730841675E0,1.361748230E1,1.417868191E1
1.250504370E2,-4.035607910E-1,9.740245056E-1,6.084996185E0,6.175658963E0
