"time","Latitude","Longitude","Altitude","Direction","Speed"
1.829203038E2,5.359473184E1,9.951610474E0,1.292424176E1,8.527461503E1,1.525344012E0
1.839203026E2,5.359473056E1,9.951630785E0,1.193055399E1,8.950041614E1,1.343534509E0
1.849203022E2,5.359473420E1,9.951655831E0,1.234812427E1,8.682068462E1,1.476074673E0
1.859203016E2,5.359473134E1,9.951677553E0,1.205601072E1,9.351147908E1,1.480727606E0
1.869203002E2,5.359473133E1,9.951702808E0,1.239761143E1,9.672343295E1,1.525935277E0
1.879202991E2,5.359473083E1,9.951724577E0,1.222927210E1,9.691343796E1,1.507003656E0
1.889202973E2,5.359473288E1,9.951744260E0,1.182950233E1,9.378883607E1,1.410320440E0
1.899202968E2,5.359473721E1,9.951768870E0,1.218347434E1,8.821502335E1,1.512718690E0
1.909202960E2,5.359474234E1,9.951791894E0,1.241780925E1,8.408042751E1,1.523683442E0
1.919202946E2,5.359474862E1,9.951811124E0,1.199107223E1,7.038454060E1,1.401973407E0
1.929202932E2,5.359474995E1,9.951832969E0,1.185076598E1,7.249676147E1,1.319668785E0
1.939202913E2,5.359474530E1,9.951861869E0,1.224566927E1,8.656541460E1,1.525809446E0
1.949202905E2,5.359473687E1,9.951887187E0,1.233792459E1,1.006757399E2,1.534851816E0
1.959202890E2,5.359473405E1,9.951907795E0,1.219803702E1,1.040893842E2,1.473913395E0
1.969202883E2,5.359472970E1,9.951929212E0,1.170054279E1,1.084953568E2,1.400123943E0
1.979202869E2,5.359473041E1,9.951947332E0,1.135709343E1,9.993048970E1,1.236391163E0
1.989203093E2,5.359473146E1,9.951968797E0,1.158345167E1,9.368223091E1,1.331837974E0
1.999202838E2,5.359473059E1,9.951981778E0,1.229396688E1,9.616055828E1,9.679975563E-1
2.009202819E2,5.359473000E1,9.951997830E0,1.292840785E1,9.830234298E1,9.328859246E-1
2.019202806E2,5.359472666E1,9.952012871E0,1.311593655E1,1.048798265E2,9.299357396E-1
2.029202794E2,5.359472499E1,9.952040568E0,1.324010581E1,1.002354135E2,1.281485587E0
2.039202780E2,5.359472306E1,9.952062015E0,1.330010701E1,1.020498304E2,1.276560118E0
2.049202765E2,5.359472538E1,9.952076535E0,1.395296771E1,9.956047118E1,1.025341190E0
2.059202752E2,5.359472282E1,9.952100622E0,1.400869976E1,1.039066831E2,1.130250883E0
2.069202737E2,5.359471837E1,9.952128479E0,1.384117466E1,1.085394568E2,1.344558968E0
2.079202725E2,5.359471290E1,9.952153381E0,1.316027569E1,1.156357894E2,1.429970792E0
